BYSID,BYTID,BYAID,BYHID,GENDER,BYS02003,BYS02004,BYS02012,BYS03001,BYS04007,BYS04008,BYS04009,BYS04010,BYS05001,BYS05003,BYS05006,BYS06001,BYS06004,BYS07001,BYS07002,BYS07003,BYS07006,BYS07014,BYS07022,BYS07025,BYS07026,BYS07027,BYS07029,BYS08001,BYS08002,BYS08003,BYS08004,BYS08005,BYS08007,BYS09001,BYS09002,BYS09003,BYS09004,BYS10001,BYS10002,BYS10003,BYS10005,BYS11001,BYS11002,BYS11003,BYS11004,BYS11005,BYS11006,BYS12001,BYS12004,BYS12007,BYS12010,BYS12013,BYS12016,BYS12019,BYS12022,BYS13001,BYS14001,BYS14013,BYS14025,BYS15001,BYS16001,BYS20001,BYS20007,BYS20009,BYS20011,BYS20013,BYS20015,BYS20017,BYS20018,BYS20019,BYS20020,BYS20021,BYS21001,BYS22001,BYS22002,BYS22003,BYS22006,BYS22010,BYS22012,BYS22013,BYS22014,BYS22015,BYS22017,BYS23002,BYS23003,BYS23004,BYS24001,BYS24002,BYS24005,BYS25001,BYS25002,BYS25003,BYS26001,BYS26002,BYS26003,BYS26004,BYS26005,BYS26006,BYS26007,BYS26009,BYS27001,BYS27003,BYS27006,BYS27010,BYS27011,BYS27012,BYS27020,BYS29001,BYS29002,BYS29003,BYS29004,BYS29005,BYS29006,BYS29007,BYS29008,BYS29009,BYS29010,BYS29011,BYS29012,BYS29013,BYS29014,BYS29015,BYS29016,BYS29017,BYS29018,BYS29019,BYS29020,BYS29021,BYS29022,BYSCLASS,J007C
5938,3404,340,59381,1,3,2,3,2,3,4,3,2,2,2,2,2,2,3,1,1,1,1,1,3,1,1,1,2,1,2,4,2,2,1,1,4,3,2,2,4,3,2,2,3,2,1,1,2,1,1,2,2,2,2,2,3,2,2,2,2,3,2,2,2,1,2,2,1,1,1,1,12,2,1,9,3,3,1,3,3,2,3,4,1,3,3,1,1,2,3,6,3,3,3,2,1,1,2,2,2,2,2,2,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8
5939,3522,352,59391,2,4,4,2,1,4,1,5,1,2,2,2,1,2,4,1,1,1,1,1,3,2,1,1,1,5,1,3,1,2,2,1,2,3,2,2,1,2,2,2,5,2,5,2,1,1,1,1,1,2,2,2,6,1,1,1,1,5,1,1,2,1,2,1,2,1,1,2,4,1,1,3,3,5,1,4,5,5,4,4,1,2,4,2,7,2,4,4,1,3,3,2,2,2,2,2,2,2,2,2,50,1,2,8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,2
5941,3083,308,59411,2,3,3,3,1,4,2,9,2,2,2,1,2,2,5,1,1,1,1,1,2,1,1,1,2,3,3,6,1,2,1,1,2,5,5,5,6,4,3,2,4,4,3,2,1,1,1,2,2,2,1,2,7,2,2,1,1,3,1,2,2,1,2,1,1,1,1,1,12,2,2,6,3,5,1,4,4,3,4,2,3,2,2,2,7,2,4,7,1,3,3,1,1,1,1,1,2,2,2,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
5942,3911,391,59421,1,3,1,1,1,3,1,6,2,2,1,1,2,2,4,1,1,1,1,1,4,1,1,4,4,1,1,4,13,12,1,1,4,3,1,3,2,3,4,4,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,1,1,3,1,1,1,1,2,2,1,1,1,1,12,2,2,1,3,5,1,4,4,4,3,4,1,3,2,1,7,1,4,4,2,3,3,2,1,2,2,2,1,2,2,2,0,0,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
5946,3661,366,59461,2,4,3,2,1,3,3,1,2,2,2,1,2,2,4,1,1,1,1,1,4,3,3,4,1,1,1,6,1,2,3,1,4,4,2,3,5,3,4,4,3,1,3,2,1,2,1,2,1,1,2,2,6,2,2,2,1,3,1,2,1,1,2,2,1,1,1,1,4,2,1,9,2,4,1,4,4,4,3,3,1,8,4,2,1,2,3,4,1,3,3,1,1,1,1,1,1,2,1,2,50,4,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
5947,3111,311,59471,2,4,1,5,1,2,1,4,2,1,2,2,2,2,2,1,1,1,1,1,4,2,1,2,1,5,6,5,2,2,4,1,4,1,4,2,1,5,3,3,1,1,4,1,1,1,1,2,2,1,2,2,1,2,2,2,1,4,2,1,2,2,2,1,2,1,1,1,4,2,1,3,2,5,1,5,5,2,2,3,1,2,1,2,1,2,2,6,3,4,4,4,1,2,1,1,2,2,1,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6
5950,3744,374,59501,1,4,1,2,1,5,4,1,2,2,2,2,2,2,4,1,1,1,1,1,4,1,1,1,2,1,3,4,1,1,1,1,2,3,2,2,1,2,3,2,5,4,4,4,1,1,2,2,2,2,2,2,6,2,2,1,1,5,1,2,1,1,2,1,1,1,1,1,1,2,1,3,3,4,1,3,4,4,2,3,1,2,3,1,7,2,3,4,1,3,2,1,2,1,1,2,2,2,2,2,1,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
5951,3573,357,59511,2,3,3,3,1,4,5,1,2,1,2,2,2,2,4,1,1,1,1,1,3,2,1,5,2,1,2,5,1,1,3,1,4,3,2,2,2,3,4,3,2,2,2,2,1,1,2,2,1,2,2,2,6,2,2,2,1,3,1,1,1,1,2,1,1,1,1,1,1,1,2,1,3,4,1,4,4,4,3,4,1,2,2,2,7,2,4,6,2,3,3,2,1,1,2,2,2,2,2,2,2,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6
5953,3534,353,59531,1,2,3,2,1,2,2,1,2,1,2,1,2,2,3,1,1,1,1,1,4,3,2,1,2,1,1,5,4,1,4,1,5,4,1,3,5,2,4,2,3,2,2,2,1,1,1,1,1,1,2,2,1,2,2,2,1,3,1,1,1,1,2,1,1,1,1,2,2,2,9,2,2,4,1,3,4,4,4,2,6,2,1,1,1,2,3,7,2,3,3,2,2,2,1,1,2,1,1,2,1,1,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5
5958,3924,392,59581,1,3,2,5,1,3,6,5,2,2,2,2,2,2,4,1,1,1,1,1,3,1,1,3,6,1,6,6,2,1,1,1,4,2,1,1,5,4,3,3,5,5,4,4,2,2,2,2,2,2,2,2,1,2,2,2,2,3,2,1,1,1,1,2,2,2,1,1,12,1,1,8,2,3,1,2,2,3,3,5,1,7,2,1,7,1,4,7,3,1,3,2,1,1,1,1,2,1,1,2,5,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6
5965,3761,376,59651,1,3,1,4,1,4,4,1,2,2,2,1,2,2,5,1,1,1,1,1,3,3,1,3,4,6,3,5,1,4,1,1,4,4,2,3,5,3,4,3,2,1,3,3,2,2,2,2,2,2,2,2,5,2,2,2,1,3,2,1,1,1,2,1,1,1,1,1,12,2,1,2,3,4,1,3,4,4,3,4,1,4,2,1,1,2,4,6,1,2,2,2,1,1,1,1,2,2,1,2,10,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5
5966,3564,356,59661,1,2,4,2,2,2,3,4,2,1,2,2,2,2,2,1,1,1,1,1,3,2,1,4,4,5,2,5,2,2,1,1,4,2,2,2,4,4,4,4,3,2,4,3,2,1,2,2,2,2,2,2,4,2,2,2,2,3,1,1,2,1,2,1,2,1,1,2,5,2,6,3,3,3,1,3,4,4,3,3,2,8,7,1,1,2,2,8,2,3,3,2,3,1,1,1,2,2,2,2,8,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6
5967,3283,328,59671,2,3,1,2,1,4,3,1,2,2,1,1,2,2,3,1,1,1,1,1,4,3,3,4,4,3,2,5,2,6,3,1,2,2,2,2,2,4,2,2,4,3,4,4,2,1,1,1,2,2,2,2,1,2,2,1,2,3,1,2,1,1,2,1,1,1,1,1,12,2,2,1,3,3,1,3,4,4,2,4,1,2,4,2,3,2,4,7,2,3,3,2,2,2,2,2,2,2,1,2,100,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5
5968,3371,337,59681,1,2,5,2,1,4,4,1,2,1,2,2,2,2,4,1,1,1,1,2,4,1,1,1,2,1,1,6,1,2,3,1,2,4,1,6,6,4,4,3,1,1,1,3,1,2,2,2,2,2,2,2,1,2,2,2,1,3,1,2,2,1,2,2,1,1,1,1,12,2,2,9,3,4,1,4,4,4,4,4,1,4,2,1,1,2,4,6,1,2,2,1,1,1,1,1,2,2,2,2,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5
5969,3982,398,59691,2,3,2,3,1,2,7,5,2,2,1,1,2,2,3,1,1,1,1,1,3,1,1,1,4,5,4,4,1,2,4,1,4,3,1,3,6,5,2,1,1,1,2,2,1,2,1,1,2,2,2,2,1,1,1,1,1,3,1,2,1,1,2,1,1,1,1,1,1,1,2,3,1,5,1,5,5,3,5,3,1,4,2,2,7,2,4,6,2,2,4,2,2,1,1,1,2,2,1,2,5,0,2,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,4
5970,3851,385,59701,2,2,2,2,1,4,3,9,2,2,2,1,2,2,4,1,1,1,1,1,3,1,1,1,4,2,2,5,1,1,1,1,2,4,3,3,4,1,4,2,2,2,2,2,1,2,1,2,1,2,2,2,1,2,2,2,1,2,1,2,1,1,2,1,2,1,1,2,12,2,3,9,2,4,1,3,3,3,2,4,8,4,2,2,7,2,4,6,1,2,2,1,1,1,2,2,2,2,2,2,5,0,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8
5973,3242,324,59731,2,1,2,1,1,3,6,1,2,2,2,2,2,2,2,1,1,1,1,2,1,1,1,1,2,1,2,6,1,2,2,1,2,3,4,2,1,4,2,2,1,1,4,2,1,2,2,2,2,2,2,2,3,2,2,2,1,4,1,2,1,1,2,2,2,1,1,2,12,2,3,8,2,5,1,2,3,2,2,3,2,6,2,2,7,2,4,5,2,2,3,3,3,2,2,3,2,2,1,2,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5
5975,3603,360,59751,1,2,5,1,1,4,1,4,2,2,1,1,2,2,3,1,1,1,1,1,2,2,2,3,2,5,2,6,1,2,1,1,2,2,1,2,6,3,3,3,3,2,4,3,2,1,2,2,2,2,2,2,4,2,2,2,2,3,2,2,2,2,2,2,1,1,1,1,12,2,1,2,3,4,1,2,2,5,3,3,3,4,3,1,1,2,3,6,2,3,3,2,1,1,1,1,1,2,1,2,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6
5978,3442,344,59781,2,2,3,2,1,4,1,5,2,2,2,2,2,2,4,1,1,1,1,1,1,1,1,3,2,5,1,3,3,2,1,1,4,3,1,5,1,2,5,2,1,1,4,3,2,2,2,2,2,2,2,2,5,2,2,1,2,3,2,2,2,1,2,2,2,2,2,2,12,2,2,9,3,3,2,2,4,5,3,5,1,7,3,2,7,2,5,6,1,3,4,2,2,1,1,2,2,2,2,2,1,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
5980,3053,305,59801,2,3,2,3,1,5,9,1,2,1,2,1,2,2,3,1,1,1,1,1,1,3,1,1,2,2,5,6,2,6,1,1,4,1,3,3,1,6,1,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,5,2,2,2,1,1,1,1,1,2,2,13,2,9,7,1,2,1,2,2,4,3,5,2,6,1,2,1,2,5,6,1,4,4,2,1,2,1,1,1,2,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
5982,3863,386,59821,2,2,1,3,2,4,6,1,2,2,1,2,2,2,1,1,1,1,1,1,3,1,1,3,5,6,1,4,2,1,2,1,2,2,1,3,2,4,4,4,4,3,3,3,2,2,2,2,2,2,2,2,1,1,1,2,1,4,1,1,2,1,2,1,2,2,2,2,12,2,1,2,4,5,1,4,4,4,2,4,1,3,2,2,7,1,2,6,1,3,3,2,4,4,4,2,2,2,2,2,0,0,2,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2
5983,3152,315,59831,2,4,1,3,1,4,1,3,2,1,1,2,2,2,5,1,1,1,1,1,4,3,3,4,2,1,1,3,1,2,3,1,2,3,1,2,1,4,4,3,4,3,4,3,2,1,1,2,2,2,2,2,8,1,2,2,1,4,1,1,2,1,2,1,1,1,1,1,12,2,2,8,3,5,1,3,4,4,3,3,1,8,2,2,1,2,4,5,1,2,2,2,1,1,2,2,2,2,2,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,5
5985,3042,304,59851,1,2,2,2,1,4,1,4,2,2,2,1,2,2,3,1,1,1,1,1,3,1,1,3,2,1,2,2,1,6,1,1,4,2,3,2,1,4,3,2,2,2,4,3,2,2,1,2,2,2,2,2,5,2,2,2,1,3,1,2,1,1,1,2,1,1,2,2,12,1,4,10,3,5,1,3,4,5,3,4,1,3,2,1,1,2,5,5,1,3,3,2,1,2,1,1,2,2,2,2,5,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
5988,3012,301,59881,2,3,1,3,1,3,9,1,2,2,2,1,2,2,4,1,1,1,1,1,4,4,1,5,2,5,2,3,13,1,2,1,4,4,2,2,1,4,3,2,1,1,2,1,1,2,1,2,1,2,2,2,1,2,2,2,1,3,1,2,2,1,2,1,1,1,1,1,12,2,2,1,2,4,1,3,4,3,3,4,1,5,2,2,7,2,3,6,2,4,3,2,1,1,1,2,2,2,1,2,10,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5
5991,3194,319,59911,1,3,3,3,1,4,6,5,2,1,2,1,2,2,4,1,1,1,1,1,4,3,3,5,4,1,4,4,1,2,1,1,4,3,2,2,2,3,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,2,2,2,2,2,1,1,1,1,7,1,1,2,3,4,1,3,4,3,3,4,1,2,2,1,7,2,4,6,1,2,2,1,1,1,1,1,2,1,1,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8
5992,3453,345,59921,2,2,3,2,2,4,5,9,2,2,2,1,2,2,2,1,1,1,1,1,3,2,1,3,2,1,5,5,13,1,3,1,2,2,2,4,1,3,2,2,1,1,3,2,1,1,2,2,2,2,2,2,2,2,2,2,2,3,1,2,1,1,2,2,2,2,1,2,7,1,1,3,2,3,2,2,4,4,3,3,1,2,2,2,2,2,2,5,2,3,3,2,2,1,2,1,2,2,1,2,3,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5
5993,3821,382,59931,2,2,2,2,1,4,4,1,2,1,1,1,2,2,3,1,2,1,1,1,3,1,1,1,2,5,1,5,1,5,3,1,4,3,1,4,5,1,3,3,4,3,4,3,2,2,2,2,2,2,2,2,3,2,1,1,1,3,2,2,2,2,2,1,1,1,1,2,12,2,6,10,3,5,1,3,3,4,4,4,4,5,2,2,1,2,4,6,1,2,2,2,1,1,1,2,2,2,2,2,5,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3
5994,3764,376,59941,2,2,2,2,1,3,5,9,2,2,1,2,2,2,3,1,1,1,1,1,2,1,1,1,2,3,2,3,1,1,3,1,4,4,3,2,1,3,4,3,3,1,5,1,2,2,2,2,2,2,2,2,1,2,2,2,1,3,1,2,2,1,2,2,2,2,1,2,12,1,6,1,1,5,1,4,4,4,4,2,1,4,1,2,7,2,4,7,3,3,2,2,1,1,1,1,2,2,1,2,50,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
5995,3284,328,59951,2,4,1,4,1,3,1,5,2,1,2,1,2,2,4,1,1,1,1,1,4,3,2,4,3,1,4,6,2,2,2,1,4,3,1,2,1,4,3,3,2,2,4,3,2,2,1,1,2,2,2,2,1,2,2,1,1,3,1,2,1,2,2,2,1,1,1,1,2,2,2,1,3,5,1,3,4,5,2,4,2,1,4,2,7,2,3,5,1,3,3,2,1,2,1,2,2,2,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
5999,3464,346,59991,1,1,2,1,1,4,1,7,2,1,2,2,2,2,3,1,1,1,1,1,4,3,1,5,4,5,1,1,1,2,3,1,3,3,2,4,2,2,2,2,4,4,3,3,2,1,1,2,2,2,2,2,7,2,2,2,1,4,2,2,2,1,2,2,1,1,1,2,7,2,3,1,4,4,1,2,4,4,3,3,3,6,3,1,7,2,4,5,1,3,3,2,1,1,1,2,2,2,2,2,10,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8
6000,3831,383,60001,2,1,4,1,1,3,1,6,2,2,2,2,2,2,2,1,1,1,1,1,4,4,1,4,2,1,2,2,1,8,1,1,4,4,3,4,4,4,4,3,4,4,2,2,2,1,2,2,2,2,2,2,7,2,2,2,1,4,1,2,2,1,2,1,1,1,1,1,2,2,3,10,3,4,1,5,5,4,4,2,3,2,2,2,3,2,2,5,2,3,4,3,3,1,1,3,2,2,2,2,50,10,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5
6004,3933,393,60041,1,2,2,2,2,3,1,4,2,1,2,2,2,2,4,1,1,1,1,1,5,2,3,4,2,1,2,4,2,2,2,1,4,2,2,1,1,3,3,3,2,2,3,3,1,1,1,1,2,2,2,2,1,2,2,2,1,3,2,2,1,1,2,1,1,2,1,1,7,2,1,3,3,4,1,2,2,3,3,3,1,8,3,1,7,2,3,5,2,3,3,1,1,2,1,2,2,2,1,2,0,0,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8
6005,3263,326,60051,1,2,3,1,1,4,6,4,2,2,1,2,2,2,5,1,1,1,1,1,4,1,1,4,3,1,2,4,1,1,1,1,3,2,2,2,1,3,5,5,2,2,4,4,1,1,1,2,2,2,2,2,2,1,2,2,2,3,1,2,1,2,2,1,1,1,1,1,12,2,1,7,3,4,1,2,3,4,4,4,2,7,2,1,2,2,4,6,1,3,3,2,1,2,2,2,2,2,1,2,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6
6006,3293,329,60061,1,3,3,2,1,4,4,3,2,2,2,1,2,2,5,1,1,1,1,1,4,3,1,3,2,1,2,6,2,2,3,1,1,3,2,4,6,4,5,4,5,4,5,4,1,1,1,1,2,2,2,2,3,2,2,1,2,3,1,2,1,1,2,1,1,1,1,1,1,2,2,9,4,4,1,4,3,4,4,4,1,6,4,1,7,2,4,6,1,2,2,1,1,1,1,2,2,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5
6007,3583,358,60071,2,4,1,4,1,3,3,1,2,2,2,1,2,2,3,2,1,1,6,1,3,1,1,1,4,3,1,6,1,1,1,1,4,2,1,2,1,2,4,3,1,1,4,3,2,2,2,2,2,2,2,2,8,2,2,1,2,3,1,1,1,1,2,1,2,2,2,1,12,1,1,6,3,3,1,4,4,4,3,4,1,2,2,2,7,2,4,4,1,3,3,4,2,1,1,1,2,2,2,2,5,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5
6008,3374,337,60081,1,3,4,2,1,4,3,6,2,1,2,2,2,2,4,1,1,1,1,1,4,1,1,3,4,1,1,5,4,4,3,1,4,3,1,2,2,2,3,3,2,3,3,2,2,2,2,2,2,2,2,2,5,2,2,2,2,4,1,2,1,1,2,1,1,1,1,2,3,2,1,3,2,2,1,3,4,2,2,3,2,3,3,1,2,1,3,4,1,3,3,2,1,1,1,1,2,2,1,2,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5
6009,3393,339,60091,2,3,2,3,1,5,4,5,2,1,1,2,2,2,4,1,1,1,1,1,4,3,3,4,2,1,3,6,2,2,2,1,3,4,1,6,4,4,5,5,3,3,2,5,2,1,2,2,2,2,2,2,4,1,1,2,1,3,1,1,2,1,2,2,1,1,1,1,11,2,2,9,4,5,1,5,5,5,5,4,1,2,2,2,1,2,4,5,3,2,2,1,2,1,1,2,2,2,1,2,0,0,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,6
6010,3791,379,60101,2,3,2,2,1,4,3,6,2,1,2,1,2,2,4,1,1,1,1,1,4,3,4,5,1,1,4,5,1,6,3,1,4,4,5,2,2,3,3,3,2,2,3,2,2,2,2,2,2,2,1,2,1,2,1,2,1,4,1,1,1,2,2,1,2,1,1,1,4,1,1,2,3,4,1,4,4,4,3,3,1,4,2,2,1,2,3,6,2,2,2,2,2,1,1,1,2,2,1,2,10,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,5
6011,3394,339,60111,1,3,1,3,1,4,4,1,2,2,1,2,2,2,5,1,1,1,1,1,4,2,2,3,4,1,1,4,13,4,1,1,2,3,2,3,5,3,3,2,4,3,4,3,2,1,2,2,2,2,2,2,3,1,2,1,1,3,1,2,2,1,2,1,2,1,1,1,12,2,1,2,3,4,1,3,4,3,2,4,3,1,2,1,7,2,4,6,2,3,3,2,1,2,2,3,2,2,1,2,0,0,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6
6012,3052,305,60121,2,3,4,4,1,4,3,2,2,2,2,1,2,2,3,1,1,1,1,1,5,4,3,4,3,3,2,5,13,1,2,1,4,2,2,4,4,2,4,3,4,2,3,3,2,2,2,2,1,2,2,2,3,2,2,1,2,3,1,1,1,1,1,1,1,2,2,2,12,2,8,3,3,3,1,2,3,4,2,4,3,2,2,2,7,2,4,5,3,2,3,2,1,1,1,1,2,2,2,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
6015,3384,338,60151,2,3,2,2,2,4,3,1,2,2,2,2,2,2,4,1,1,1,1,1,4,3,1,4,2,1,3,6,13,13,1,1,4,2,2,2,6,4,4,2,5,3,4,3,2,1,1,2,2,2,2,2,8,2,2,1,2,3,1,2,2,1,2,1,1,1,1,1,12,2,2,6,3,4,1,3,5,4,2,3,1,2,4,2,7,2,3,4,1,2,3,2,1,1,2,2,2,2,2,2,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
6016,3314,331,60161,2,3,1,4,1,5,3,4,2,2,2,1,2,2,5,1,1,1,1,1,4,2,2,4,5,1,1,3,1,1,1,1,4,3,4,2,1,2,3,1,4,3,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,3,2,1,1,1,2,2,2,1,1,1,5,2,2,6,3,3,1,2,4,3,2,3,1,8,2,2,7,2,5,7,1,2,2,2,1,1,1,2,2,2,2,2,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4
6017,3743,374,60171,1,3,2,4,1,4,4,3,2,1,1,1,2,2,4,1,1,1,1,1,4,4,1,3,4,1,3,4,4,1,1,1,4,4,2,5,6,2,2,3,4,4,3,3,2,2,2,2,2,2,2,2,6,2,2,2,1,3,1,1,1,1,2,1,1,1,1,1,5,2,1,6,3,4,1,4,4,4,3,4,1,6,2,1,2,2,4,5,1,3,3,3,2,2,2,3,2,2,1,2,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
6018,3081,308,60181,2,2,3,2,1,4,1,9,2,1,2,1,2,2,4,1,1,1,1,1,4,3,3,1,2,1,3,4,1,5,3,1,1,3,2,3,1,2,3,3,1,2,4,4,2,1,1,2,1,2,2,2,6,2,2,2,1,3,1,2,2,1,2,1,1,1,1,1,3,2,2,3,3,4,1,3,4,5,2,3,1,2,2,2,1,2,4,5,1,2,3,1,1,1,2,2,2,2,2,2,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5
6020,3043,304,60201,1,2,1,3,2,4,6,1,2,2,2,2,2,2,5,1,1,1,1,1,5,1,1,4,2,1,5,6,4,3,4,1,4,2,2,1,4,3,3,3,2,3,2,3,1,1,1,2,2,2,2,2,2,2,2,2,1,5,1,2,1,1,1,2,2,1,1,1,1,2,1,2,3,5,1,2,4,5,5,4,1,8,1,1,2,2,5,5,1,2,2,1,1,1,1,1,2,2,2,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
6021,3361,336,60211,1,4,3,4,1,4,1,4,2,2,2,2,2,2,3,1,1,1,1,1,1,1,1,1,4,5,2,2,4,2,1,1,4,3,1,2,1,3,3,2,2,2,4,3,2,2,2,2,2,2,2,2,1,2,1,2,1,3,1,2,2,1,2,2,2,1,2,1,12,2,6,8,3,3,2,3,3,3,2,3,4,7,2,1,2,2,5,9,1,2,3,2,1,1,1,1,2,2,2,2,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,6
6023,4002,400,60231,1,1,1,1,2,4,3,1,2,2,2,2,2,2,5,1,1,1,1,1,3,1,1,2,3,1,2,5,1,8,3,1,3,3,2,2,6,3,3,3,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,1,1,1,12,2,1,7,2,4,1,2,3,4,4,4,2,1,2,1,7,2,4,8,1,2,2,1,1,1,1,1,2,2,1,2,4,0,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8
6025,3713,371,60251,2,4,3,4,1,3,1,6,2,1,2,1,2,2,4,1,1,1,1,1,3,1,3,2,4,1,2,6,1,2,2,1,2,3,2,2,4,2,3,3,4,2,3,2,2,2,2,2,2,2,2,2,5,1,1,1,1,3,1,2,2,1,2,1,1,1,1,1,12,2,2,9,3,3,1,3,4,2,2,3,1,6,2,2,7,2,3,5,1,3,3,2,1,1,2,2,2,2,2,2,2,0,2,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1
6026,3803,380,60261,2,3,4,2,1,3,1,4,2,1,2,1,2,2,3,1,1,1,1,1,3,1,1,1,2,3,2,6,2,2,3,1,3,3,1,6,5,3,4,4,4,2,4,2,2,2,2,2,2,2,2,2,5,2,2,2,2,3,1,2,1,1,2,1,1,1,1,1,12,1,2,6,3,4,2,3,3,3,3,3,1,2,1,2,7,2,4,5,1,2,3,2,1,1,2,2,1,2,2,2,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5
