BYSID,BYTID,GENDER,J007C,BYAID,BYHID,BYS01001,BYS01002,BYS01003,BYS01004,BYS01005,BYS01006C,BYS01007,BYS01008,BYS02001,BYS02002,BYS02003,BYS02004,BYS02005,BYS02006,BYS02007,BYS02008,BYS02009,BYS02010,BYS02011,BYS02012,BYS02013,BYS03001,BYS03002,BYS03003,BYS03004,BYS04001,BYS04002,BYS04003,BYS04004,BYS04005,BYS04006,BYS04007,BYS04008,BYS04009,BYS04010,BYS04011,BYS04012,BYS05001,BYS05002C,BYS05003,BYS05004C,BYS05005C,BYS05006,BYS05007C,BYS06001,BYS06002,BYS06003,BYS06004,BYS06005,BYS07001,BYS07002,BYS07003,BYS07004,BYS07005,BYS07006,BYS07007,BYS07008,BYS07009,BYS07010,BYS07011,BYS07012,BYS07013,BYS07014,BYS07015,BYS07016,BYS07017,BYS07018,BYS07019,BYS07020,BYS07021,BYS07022,BYS07023,BYS07024,BYS07025,BYS07026,BYS07027,BYS07028,BYS07029,BYS08001,BYS08002,BYS08003,BYS08004,BYS08005,BYS08006,BYS08007,BYS08008,BYS09001,BYS09002,BYS09003,BYS09004,BYS10001,BYS10002,BYS10003,BYS10004,BYS10005,BYS10006,BYS10007,BYS10008,BYS10009,BYS10010,BYS10011,BYS10012,BYS10013,BYS10014,BYS10015,BYS11001,BYS11002,BYS11003,BYS11004,BYS11005,BYS11006,BYS11007,BYS11008,BYS11009,BYS11010,BYS11011,BYS11012,BYS11013,BYS11014,BYS11015,BYS11016,BYS11017,BYS11018,BYS12001,BYS12002,BYS12003,BYS12004,BYS12005,BYS12006,BYS12007,BYS12008,BYS12009,BYS12010,BYS12011,BYS12012,BYS12013,BYS12014,BYS12015,BYS12016,BYS12017,BYS12018,BYS12019,BYS12020,BYS12021,BYS12022,BYS12023,BYS12024,BYS12025,BYS13001,BYS14001,BYS14002,BYS14013,BYS14014,BYS14025,BYS14026,BYS14027C,BYS14027C1,BYS14028,BYS15001,BYS15002C,BYS15003,BYS15004,BYS15005,BYS15006,BYS15007,BYS15008,BYS15009,BYS15010,BYS15011,BYS16001,BYS16002,BYS16003,BYS16004,BYS16005,BYS16006,BYS16007,BYS16008,BYS17001,BYS17002,BYS17003,BYS17004C,BYS17005,BYS17006,BYS17007,BYS17008,BYS17009C,BYS17010,BYS17011,BYS18001,BYS18002,BYS18003C,BYS18004,BYS18005,BYS18006,BYS18007,BYS18008,BYS18009,BYS18010,BYS18011,BYS19001,BYS20001,BYS20002,BYS20003,BYS20004,BYS20005,BYS20006,BYS20007,BYS20008,BYS20009,BYS20010,BYS20011,BYS20012,BYS20013,BYS20014,BYS20015,BYS20016,BYS20017,BYS20018,BYS20019,BYS20020,BYS20021,BYS20022,BYS21001,BYS21002,BYS21003,BYS21004,BYS21005,BYS21006,BYS21007,BYS21008,BYS21009,BYS21010,BYS21011,BYS21012,BYS21013,BYS22001,BYS22002,BYS22003,BYS22004,BYS22005,BYS22006,BYS22007,BYS22008,BYS22009,BYS22010,BYS22011,BYS22012,BYS22013,BYS22014,BYS22015,BYS22016,BYS22017,BYS23001,BYS23002,BYS23003,BYS23004,BYS24001,BYS24002,BYS24003,BYS24004,BYS24005,BYS25001,BYS25002,BYS25003,BYS26001,BYS26002,BYS26003,BYS26004,BYS26005,BYS26006,BYS26007,BYS26008,BYS26009,BYS26010,BYS27001,BYS27002,BYS27003,BYS27004,BYS27006,BYS27007,BYS27008,BYS27009,BYS27010,BYS27011,BYS27012,BYS27013,BYS27020,BYS29001,BYS29002,BYS29003,BYS29004,BYS29005,BYS29006,BYS29007,BYS29008,BYS29009,BYS29010,BYS29011,BYS29012,BYS29013,BYS29014,BYS29015,BYS29016,BYS29017,BYS29018,BYS29019,BYS29020,BYS29021,BYS29022,BYS30001,BYS30002,BYS30003,BYS30004,BYS30005,BYS30006,BYS32001,BYS32002,BYS32003,BYS32004,BYS32005,BYS32006,BYS32007,BYS32008,BYS32009,BYS32010,BYS32011,BYS32012,BYS32013,BYS32014,BYS32015,BYS32016,BYS32017,BYS32018,BYS32019,BYS32020,BYS32021,BYS32022,BYS32023,BYS32024,BYS32025,BYS32026,BYS32027,BYS32028,BYS32029,BYS32030,BYS32031,BYS32032,BYS32033,BYS32034,BYS32035,BYS32036,BYS32037,BYS32038,BYS32039,BYS32040,BYS32041,BYS32042,BYS32043,BYS32044,BYS32045,BYS32046,BYS32047,BYS32048,BYS32049,BYS32050,BYS32051,BYS32052,BYS32053,BYS32054,BYS32055,BYS32056,BYS32057,BYS32058,BYSCLASS
4491,2622,1,1032,262,44911,,4,1,,2,4025,,3,4,3,3,3,3,3,3,4,3,3,3,4,3,1,1,1,1,3,4,4,4,3,3,3,4,6,2,-5,-5,2,-5,2,-5,-5,2,-5,2,-5,-5,2,-5,3,1,1,-5,-5,1,4,3,4,4,3,2,3,1,3,3,2,4,3,2,3,2,-5,-5,4,1,1,4,4,2,1,6,6,1,2,5,8,3,1,4,3,5,3,6,1,2,4,3,1,1,2,3,1,1,3,1,3,3,4,3,2,2,2,2,4,4,4,4,3,3,4,4,4,4,2,-5,-5,2,-5,-5,2,-5,-5,2,-5,-5,2,-5,-5,2,-5,-5,2,-5,-5,2,-5,-5,3,1,2,-5,2,-5,2,-5,-5,-5,-5,1,15,3,3,2,-5,1,2,1,3,-5,2,1,,,,,,,5,2,2,-5,-5,-5,-5,2,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,,-5,1,2,2,-5,,,2,-5,2,-5,1,3,2,-5,1,3,1,1,2,1,3,1,1,1,8,1,2,6,6,1,3000,2,2,4,8,7,8,3,4,4,4,3,3,2,1,1,4,3,3,3,2,2,1,1,2,4,1,8,170,50,1,3,6,2,2,2,2,2,2,2,2,2,2,-5,1,3,1,1,2,-5,-5,-5,3,4,2,-5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-5,-5,-5,-5,-5,1,1,2,3,3,3,4,3,4,4,0,40.5,3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,610001,910046,910017,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,530001,110001,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2
4494,2632,1,1970,263,44941,,4,1,,3,4059,,1,3,2,3,3,3,3,4,5,3,1,4,2,4,1,2,1,1,1,2,4,2,3,5,3,4,3,2,-5,-5,2,-5,1,14,21,2,-5,2,-5,-5,2,-5,3,1,1,-5,-5,1,3,5,4,4,3,1,5,1,3,3,4,4,3,1,5,1,5,2,4,1,1,4,3,7,1,5,6,2,8,2,14,2,1,4,2,2,1,6,1,4,1,3,3,2,2,3,2,1,3,1,3,2,2,2,2,2,3,3,2,2,3,3,3,3,3,3,3,3,2,-5,-5,2,-5,-5,2,-5,-5,2,-5,-5,2,-5,-5,2,-5,-5,2,-5,-5,2,-5,-5,4,1,1,1,1,1,1,1,210408-1,A03080-13,12,2,-5,-5,-5,-5,-5,-5,-5,-5,-5,1,2,1,,,,,,,1,2,2,-5,-5,-5,-5,2,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,,-5,2,-5,1,2,,,2,-5,1,3,1,2,1,4,1,3,1,1,1,1,8,1,1,5,9,3,2,12,2,2,42000,2,3,1,1,6,1,2,2,4,2,2,5,5,1,6,4,4,4,4,3,5,1,2,4,4,1,3,187,73,2,4,7,1,3,3,3,2,2,1,2,2,2,-5,1,3,1,2,2,-5,-5,-5,10,1,1,3,10,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,2,2,3,2,3,3,4,3,1,76.8,3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,910642,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,101001,200001,530001,750002,700008,920064,920050,-4,-4,-4,-4,-4,-4,-4,-4,2
4496,2043,1,1331,204,44961,,2,2,,3,7052,,5,2,2,2,4,1,4,1,2,4,1,3,3,4,2,1,1,2,3,5,4,4,3,4,4,3,6,2,-5,-5,2,-5,1,-4,21,2,-5,2,-5,-5,2,-5,3,1,1,-5,-5,1,4,4,4,2,2,3,2,1,3,4,4,3,2,3,2,1,4,1,3,1,1,3,1,2,5,6,6,2,1,13,1,4,1,4,3,2,3,6,2,4,2,1,4,1,1,4,2,1,4,1,3,3,4,2,4,3,3,2,3,3,5,5,4,4,4,4,5,5,1,1,3,1,1,3,1,1,6,2,-5,-5,1,1,3,2,-5,-5,1,2,3,2,-5,-5,4,1,1,1,1,1,2,-5,-5,-5,-5,1,84,5,5,1,2,1,4,1,4,-5,2,5,,,,,,,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,,-5,1,2,1,1,,,1,4,1,3,1,4,1,4,1,3,1,1,1,1,8,9,2,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,8,2,3,4,4,4,3,4,3,1,6,4,4,4,4,4,4,3,1,4,2,1,3,184,72,2,3,6,1,1,1,1,1,1,1,2,2,1,9,2,-5,1,2,1,3,2000,2,0,0,2,-5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-5,-5,-5,-5,-5,-5,2,1,2,5,4,4,4,4,4,4,1,12.1,3,220017,300003,400005,530004,530032,530016,-4,-4,-4,-4,-4,-4,-4,-4,-4,220012,110001,101008,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2
4500,2822,2,2272,282,45001,,1,1,,3,4166,,2,3,2,3,3,3,3,3,3,4,2,3,4,3,2,2,2,2,3,3,4,4,4,4,3,6,2,2,-5,-5,2,-5,2,-5,-5,2,-5,2,-5,-5,2,-5,3,1,1,-5,-5,1,3,4,3,3,3,3,4,1,3,4,4,3,4,3,4,1,4,3,2,1,1,2,1,6,3,6,6,1,2,1,2,1,1,4,2,5,1,1,1,3,1,2,2,1,2,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,3,2,2,2,1,1,1,1,2,-5,-5,2,-5,-5,2,-5,-5,2,-5,-5,2,-5,-5,2,-5,-5,2,-5,-5,2,-5,-5,4,1,2,-5,2,-5,2,-5,-5,-5,-5,1,121,1,1,2,-5,1,2,1,2,-5,2,2,,,,,,,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,6,2,-5,-5,2,2,-5,-5,2,-5,,-5,1,1,2,-5,,,2,-5,2,-5,1,4,2,-5,2,-5,1,1,1,1,12,2,1,5,2,2,2,8,1,2,20000,2,1,3,9,1,7,2,3,2,3,3,4,4,1,2,3,3,3,2,2,2,1,1,2,1,2,7,164,58,1,4,9,2,2,2,1,1,2,1,2,2,1,2,2,-5,1,1,2,-5,-5,-5,2,0,2,-5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-5,-5,-5,-5,-5,1,1,2,2,3,2,3,3,3,4,1,60,3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,600009,400005,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2
4501,2484,2,232,248,45011,,2,1,,1,5029,,1,3,3,3,4,3,3,4,3,3,4,4,3,4,2,2,2,2,4,3,3,4,3,4,4,6,3,2,-5,-5,2,-5,2,-5,-5,1,101,2,-5,-5,2,-5,3,1,1,-5,-5,1,3,4,4,3,2,2,3,1,3,4,4,3,4,2,4,1,4,2,4,1,1,3,4,2,3,6,6,12,1,1,-5,1,1,1,2,4,2,3,1,3,4,2,3,2,2,1,1,1,2,1,3,3,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,2,-5,-5,2,-5,-5,2,-5,-5,2,-5,-5,2,-5,-5,2,-5,-5,2,-5,-5,2,-5,-5,3,1,2,-5,2,-5,2,-5,-5,-5,-5,1,67,3,2,2,-5,3,1,1,3,-5,2,1,,,,,,,6,2,1,50302,2,3,3,1,24121202,7,5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,,-5,1,2,2,-5,,,2,-5,2,-5,2,-5,2,-5,2,-5,2,1,1,1,7,7,1,2,3,3,3,6,4,1,2500,2,2,4,1,1,2,3,2,2,4,2,3,3,1,1,3,3,3,3,3,3,4,3,1,3,2,2,162,50,1,4,7,2,2,2,2,2,2,2,2,2,2,-5,2,-5,1,2,2,-5,-5,-5,0,0,2,-5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-5,-5,-5,-5,-5,1,1,2,3,3,3,4,3,4,4,0,27.1,3,101001,220012,530001,1000008,900339,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,120001,210001,500024,700008,750001,910810,900340,-4,-4,-4,-4,-4,-4,-4,-4,300003,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2
4505,2154,2,1332,215,45051,,5,2,,3,4045,,5,2,3,1,3,2,4,2,4,2,3,2,3,4,2,2,2,2,2,2,2,2,3,3,3,6,1,2,-5,-5,2,-5,2,-5,-5,2,-5,2,-5,-5,2,-5,1,1,1,-5,-5,1,2,1,2,1,2,4,1,1,4,5,4,3,4,2,5,1,4,7,2,1,1,1,1,2,5,3,6,2,3,5,13,3,1,3,2,1,3,6,1,5,2,1,4,3,2,1,2,1,4,1,5,3,1,1,5,3,3,1,4,2,4,1,3,2,1,1,5,4,2,-5,-5,2,-5,-5,1,5,5,2,-5,-5,2,-5,-5,2,-5,-5,2,-5,-5,2,-5,-5,3,1,2,-5,2,-5,1,6,160704-1,T06040-15,9,1,66,2,3,2,-5,1,6,1,4,-5,2,1,,,,,,,2,2,1,60403,4,4,4,1,24122502,4,2,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,,-5,1,1,2,-5,,,2,-5,2,-5,1,2,2,-5,2,-5,2,1,1,2,12,11,2,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,9,1,3,2,1,5,1,2,4,2,-5,4,5,4,5,3,1,3,1,6,4,2,7,150,45,2,2,6,2,2,2,3,2,1,4,4,3,1,7,2,-5,2,-5,2,-5,-5,-5,0,0,2,-5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-5,-5,-5,-5,-5,1,1,2,4,3,3,5,3,3,5,1,11.7,3,101004,750002,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,210001,530006,700005,920232,920191,920273,920071,920272,920056,-4,-4,-4,-4,-4,-4,540001,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2
4506,2384,2,1221,238,45061,,4,2,,3,4166,,2,3,3,3,2,2,4,3,4,2,2,3,2,3,1,2,2,1,4,4,2,2,2,3,4,6,2,2,-5,-5,2,-5,2,-5,-5,2,-5,2,-5,-5,1,5,4,1,1,-5,-5,1,4,4,4,2,4,3,4,1,4,4,4,4,4,2,4,1,4,1,3,1,1,3,1,2,6,4,6,1,8,2,5,3,1,5,3,4,2,1,1,4,2,4,3,2,3,3,1,2,2,1,2,2,4,4,4,4,2,2,2,2,3,4,2,2,5,4,3,3,2,-5,-5,2,-5,-5,2,-5,-5,2,-5,-5,2,-5,-5,2,-5,-5,2,-5,-5,2,-5,-5,3,1,2,-5,2,-5,2,-5,-5,-5,-5,1,121,4,4,2,-5,4,9,1,4,-5,2,1,,,,,,,1,2,1,70204,4,3,4,1,22520302,4,5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,,-5,1,4,2,-5,,,1,3,1,3,1,3,2,-5,2,-5,1,1,1,2,8,1,1,1,2,1,2,6,3,1,2300,4,7,2,7,1,6,4,3,3,4,3,4,4,1,1,2,3,3,2,4,3,4,1,3,5,2,1,161,52,2,4,8,2,3,3,2,1,1,2,1,2,2,-5,2,-5,1,2,2,-5,-5,-5,3,0,2,-5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-5,-5,-5,-5,-5,3,1,2,4,3,3,3,3,3,3,0,25.3,3,110001,920301,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,300015,700001,750001,910804,920202,920072,920056,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2
4507,2662,2,228,266,45071,,1,1,,3,2051,,3,4,4,3,1,4,3,4,3,3,2,4,4,4,1,1,1,2,4,2,3,4,2,4,4,1,2,2,-5,-5,1,30,1,16,24,1,101,2,-5,-5,2,-5,3,1,1,-5,-5,1,3,2,3,2,2,4,3,1,4,5,4,4,5,1,4,1,4,1,3,1,3,3,5,2,5,3,6,2,1,2,1,1,1,4,2,3,2,3,2,5,2,2,4,4,4,2,1,1,4,1,3,3,2,2,3,3,3,3,3,3,4,3,4,3,4,3,2,2,2,-5,-5,2,-5,-5,2,-5,-5,2,-5,-5,2,-5,-5,2,-5,-5,2,-5,-5,2,-5,-5,4,3,2,-5,2,-5,1,4,210416-1,A03040-12,11,1,22,2,3,2,-5,3,6,1,3,-5,3,2,,,,,,,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,1,2,-5,-5,2,1,8,1,1,9,,-5,2,-5,2,-5,,,1,3,1,3,1,4,1,3,1,2,1,1,1,1,12,7,1,2,2,2,1,5,7,1,3000,2,3,4,7,2,1,3,4,4,4,2,4,4,1,2,3,3,4,3,3,4,3,3,6,2,2,7,168,57,2,4,7,1,2,3,2,2,2,1,2,1,2,-5,2,-5,1,3,2,-5,-5,-5,0,0,2,-5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-5,-5,-5,-5,-5,1,1,2,3,3,3,4,3,4,4,1,45.3,3,520001,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,500024,110001,920056,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2
4508,2761,2,1970,276,45081,,1,1,,3,7074,,4,3,4,4,3,3,4,2,4,3,2,3,4,4,1,1,1,1,3,4,3,4,3,4,4,2,3,2,-5,-5,2,-5,1,-4,23,1,101,2,-5,-5,2,-5,3,1,1,-5,-5,1,3,2,3,2,3,4,3,1,4,3,3,4,4,3,4,1,4,2,4,3,1,3,4,2,1,4,5,1,2,2,1,2,1,2,2,3,4,6,1,6,2,4,2,4,1,1,2,4,4,1,3,3,1,1,4,3,2,2,4,3,4,4,1,1,2,2,4,4,2,-5,-5,2,-5,-5,1,4,3,2,-5,-5,2,-5,-5,2,-5,-5,2,-5,-5,1,1,5,4,2,2,-5,2,-5,1,5,210408-1,A03080-13,12,1,121,4,3,2,-5,1,4,1,3,-5,2,2,,,,,,,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,3,1,197,150,2,2,-5,-5,2,-5,,-5,1,1,1,3,,,2,-5,2,-5,1,4,2,-5,1,3,1,1,1,1,12,1,2,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,2,9,4,4,3,4,3,4,4,1,4,3,4,4,4,4,4,3,1,3,1,2,7,160,53,2,3,7,1,3,3,2,2,1,1,1,1,2,-5,2,-5,2,-5,2,-5,-5,-5,10,5,2,-5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-5,-5,-5,-5,-5,1,1,2,4,4,3,4,4,4,3,0,18.5,3,920032,920028,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,920157,920081,750001,920050,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,200001,530001,700008,110001,920268,920064,-4,-4,-4,-4,-4,-4,-4,-4,-4,2
4509,2493,1,879,249,45091,,4,2,,3,2033,,2,3,3,3,3,3,4,3,3,3,3,3,2,3,1,1,2,1,4,3,3,3,2,4,4,3,5,2,-5,-5,2,-5,2,-5,-5,1,101,1,1,6,2,-5,4,1,1,-5,-5,1,3,3,4,3,2,1,5,1,4,4,4,5,4,1,5,2,-5,-5,3,2,2,3,4,4,1,1,1,3,1,1,3,4,3,1,4,2,2,6,2,2,2,3,4,2,2,3,1,1,2,1,3,3,1,1,3,1,3,3,3,3,2,3,4,2,5,4,2,3,2,-5,-5,1,1,10,1,1,10,2,-5,-5,2,-5,-5,2,-5,-5,2,-5,-5,2,-5,-5,4,2,2,-5,2,-5,1,1,210404-1,A03040-12,10,2,-5,-5,-5,-5,-5,-5,-5,-5,-5,1,2,1,,,,,,,1,2,1,40803,3,2,3,1,24122902,1,7,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,,-5,2,-5,1,3,,,1,2,1,2,1,3,2,-5,1,3,1,1,1,1,12,1,1,5,1,3,4,9,7,1,3000,7,7,4,7,1,2,2,3,3,3,3,4,4,1,2,2,4,3,3,3,4,1,1,2,3,1,7,170,65,1,3,5,2,3,4,2,1,1,1,1,1,2,-5,1,2,1,2,2,-5,-5,-5,0,0,1,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,2,2,2,2,3,3,3,3,0,42.3,3,210001,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,400005,300003,500024,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,920272,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2
4510,2954,1,1014,295,45101,,2,2,,2,4047,,5,2,2,1,3,1,1,4,4,3,2,3,2,4,1,2,1,1,3,3,3,3,3,3,3,4,1,2,-5,-5,1,8,2,-5,-5,2,-5,2,-5,-5,2,-5,4,1,2,2,2,1,3,4,2,3,2,4,4,1,3,3,3,2,3,2,3,1,2,-5,3,3,1,1,2,7,5,6,6,1,2,13,8,4,1,4,4,4,1,1,1,6,1,4,1,2,2,1,1,1,2,1,3,3,3,3,4,4,3,3,3,3,4,4,4,4,4,4,3,3,2,-5,-5,2,-5,-5,2,-5,-5,2,-5,-5,2,-5,-5,2,-5,-5,2,-5,-5,2,-5,-5,2,1,2,-5,2,-5,1,4,160704-1,T06040-15,12,2,-5,-5,-5,-5,-5,-5,-5,-5,-5,1,3,1,,,,,,,3,1,1,40801,4,4,4,1,12110401,1,7,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,,-5,2,-5,2,-5,,,2,-5,2,-5,2,-5,2,-5,1,2,1,2,1,1,1,11,2,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,2,5,3,3,3,4,3,4,5,2,-5,3,3,4,4,4,4,1,1,4,2,1,3,180,80,2,3,8,3,3,3,2,2,1,1,1,2,2,-5,2,-5,1,1,2,-5,-5,-5,2,0,2,-5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-5,-5,-5,-5,-5,1,1,2,4,4,4,4,3,5,5,0,50,4,700001,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,210001,110001,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,300003,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2
4513,2221,1,1490,222,45131,,4,1,,3,4146,,3,4,4,3,1,3,3,3,4,2,3,3,2,4,1,1,1,1,3,4,3,4,3,3,4,4,2,2,-5,-5,2,-5,2,-5,-5,1,101,2,-5,-5,2,-5,4,1,1,-5,-5,1,4,3,4,3,4,1,3,1,4,4,4,4,4,1,5,1,5,4,5,4,2,4,1,7,3,2,4,4,2,2,-5,4,1,1,3,2,6,3,3,4,2,3,3,2,4,2,2,2,2,2,4,3,2,2,4,3,4,3,3,4,2,3,2,2,4,3,5,4,2,-5,-5,2,-5,-5,2,-5,-5,2,-5,-5,2,-5,-5,2,-5,-5,2,-5,-5,2,-5,-5,3,2,2,-5,2,-5,2,-5,-5,-5,-5,2,-5,-5,-5,-5,-5,-5,-5,-5,-5,5,1,3,,,,,,,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,,-5,2,-5,2,-5,,,1,3,1,3,1,2,2,-5,1,3,1,1,1,1,1,1,1,5,9,1,2,3,7,1,5000,2,3,4,7,2,8,3,2,2,4,3,3,2,1,2,4,4,4,3,2,2,1,2,1,2,1,7,180,95,2,3,8,1,2,1,1,1,1,1,1,2,2,-5,2,-5,1,1,2,-5,-5,-5,10,3,2,-5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-5,-5,-5,-5,-5,2,2,2,3,2,2,3,3,3,3,0,34.1,3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,101001,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,910045,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2
4514,2453,2,1670,245,45141,,1,1,,3,4166,,2,4,3,3,3,3,4,3,4,3,2,2,3,4,1,1,1,1,3,2,3,5,2,3,3,1,3,2,-5,-5,2,-5,2,-5,-5,2,-5,2,-5,-5,2,-5,2,1,1,-5,-5,1,2,1,2,1,1,3,1,1,5,4,5,5,4,2,5,1,4,2,1,3,3,3,4,2,5,5,6,1,2,13,1,1,1,4,3,3,1,2,1,5,2,2,3,3,1,3,1,1,2,1,3,2,1,1,3,3,1,1,3,3,1,1,1,1,2,2,3,3,2,-5,-5,2,-5,-5,2,-5,-5,2,-5,-5,2,-5,-5,2,-5,-5,2,-5,-5,2,-5,-5,3,1,2,-5,2,-5,2,-5,-5,-5,-5,2,-5,-5,-5,-5,-5,-5,-5,-5,-5,2,2,2,,,,,,,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,3,1,202,150,2,2,-5,-5,1,8,,-5,2,-5,2,-5,,,2,-5,1,3,1,3,2,-5,2,-5,1,1,2,2,9,2,2,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,2,6,3,2,2,3,1,3,4,1,2,3,4,3,2,2,4,1,1,2,2,2,7,176,81,2,3,7,1,2,3,4,4,1,1,2,4,2,-5,2,-5,1,1,2,-5,-5,-5,4,0,2,-5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-5,-5,-5,-5,-5,1,1,2,2,2,3,3,2,4,5,1,51.7,-3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,700008,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,300005,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2
