BYSID,father_job,col_major,BYS22001,BYS22002,BYS23002,BYS04008,BYS04009,selfConcept_cate,lifeSelfConfidence_cate,emotionalStability_cate,schFacilSatisfi_cate,careerSelfEfficacy_cate,liberalArts_cate,naturalSciences_cate,AT_05,GENDER,teacherRel_cate,J007C
2037,3,4,1,2,1,6,9,3,3,1,3,3,3,4,0,1,1,6
2038,4,4,1,2,1,4,3,3,2,1,3,4,2,3,3,1,1,2
2042,3,2,2,1,1,6,9,2,2,1,3,3,3,3,1,1,1,5
2044,1,2,3,1,1,4,3,2,1,1,2,2,2,3,1,1,1,6
2047,1,4,8,1,1,4,3,2,2,1,3,2,2,2,1,1,1,6
2052,0,0,2,1,1,6,3,4,4,1,2,4,2,4,3,1,1,1
2054,1,0,8,3,1,3,4,3,3,1,3,3,2,3,1,1,1,6
2059,2,0,6,1,1,3,4,4,4,1,2,3,4,3,2,2,2,2
2060,4,3,8,1,1,5,4,3,2,1,3,2,2,2,1,2,1,2
2064,4,4,6,9,1,3,4,3,2,1,3,4,2,2,0,1,1,5
2065,4,0,1,8,3,4,6,2,2,2,2,2,1,1,0,1,1,1
2067,0,5,1,9,9,4,5,2,2,1,2,3,2,3,0,2,1,6
2070,1,2,2,1,1,4,1,3,3,1,3,2,2,3,1,1,1,2
2071,1,0,6,3,2,3,6,3,4,1,2,3,4,1,3,2,1,1
2074,3,0,2,8,1,4,3,3,3,1,3,3,2,3,1,1,1,1
2075,2,0,2,3,1,6,4,2,3,2,2,2,3,2,1,2,1,1
2076,4,2,2,3,1,6,9,3,3,1,3,2,2,3,0,2,1,5
2078,4,5,2,9,1,1,9,3,3,1,3,2,4,2,1,2,1,6
2080,5,2,3,1,2,6,1,2,1,3,2,3,2,1,1,2,1,6
2083,1,4,1,3,1,4,6,3,3,1,3,2,3,2,0,1,1,5
2084,3,2,8,3,4,4,5,3,3,1,3,3,2,3,1,1,1,8
2086,3,4,2,10,1,4,3,3,2,1,2,2,3,3,2,1,1,5
2089,4,0,6,9,1,1,4,2,2,2,2,2,3,1,1,1,1,5
2092,1,0,2,1,1,6,9,2,2,2,2,3,2,2,2,2,2,5
2093,4,4,1,6,1,5,4,3,3,2,3,3,2,1,0,1,1,6
2094,4,2,2,6,2,3,5,3,3,1,2,4,3,4,1,1,1,5
2097,1,2,2,7,1,3,4,3,3,1,2,2,2,3,0,2,1,6
2098,1,4,1,2,1,1,6,4,3,1,2,4,4,5,0,1,1,2
2099,3,0,8,5,2,6,7,2,1,2,2,3,3,4,1,1,1,1
2100,4,0,9,2,6,4,3,3,2,2,4,2,3,1,0,1,1,8
2101,4,0,8,9,1,3,5,3,4,2,3,2,4,2,3,2,1,6
2108,4,5,2,6,1,1,4,2,2,2,3,4,3,4,0,2,1,5
2109,4,1,2,1,3,4,3,3,3,2,2,2,3,3,1,2,1,1
2118,1,2,1,9,1,4,3,3,3,1,2,3,3,2,1,1,1,5
2121,5,7,8,10,4,4,3,3,3,2,2,2,1,1,0,1,1,6
2122,4,0,2,1,1,9,5,3,4,1,2,3,3,1,0,2,1,6
2128,4,5,8,3,4,4,5,3,3,1,3,4,2,2,2,1,1,8
2129,5,7,2,1,2,5,3,2,3,2,2,2,2,3,0,2,1,8
2130,4,0,9,8,1,4,5,3,4,1,3,3,3,4,2,1,1,6
2133,1,0,2,8,1,4,5,3,2,1,2,4,3,3,2,2,1,6
2134,4,1,2,1,1,3,4,2,2,2,3,2,3,2,1,2,1,8
2135,2,0,1,8,2,4,6,2,2,1,3,2,2,2,1,1,1,6
2136,5,2,1,3,1,6,5,3,3,1,2,2,2,2,1,2,1,5
2137,1,4,1,3,1,4,3,2,2,2,2,3,3,3,2,1,1,8
2139,4,7,1,2,2,6,3,2,3,1,3,4,1,1,1,1,1,5
2140,0,2,4,2,1,1,4,3,4,2,3,4,2,1,1,2,1,4
2146,4,0,1,6,3,1,9,3,4,2,3,3,3,3,0,2,1,1
2148,4,4,9,3,3,4,3,2,2,1,2,3,2,2,3,1,2,5
2149,4,4,8,2,1,3,4,2,2,1,3,3,2,3,0,1,2,5
2153,5,2,1,2,1,3,2,3,4,1,4,3,3,2,1,2,1,6
2154,4,2,1,3,4,3,4,2,2,2,2,2,2,3,2,1,1,1
2156,4,0,2,9,1,4,5,2,1,1,3,3,4,2,1,1,2,6
2157,1,5,1,6,1,3,1,3,2,2,3,3,3,3,2,2,1,2
2158,1,2,2,1,1,3,1,2,2,2,3,3,2,2,2,2,1,6
2159,4,0,8,1,1,6,4,2,3,1,3,2,2,1,0,1,1,8
2162,1,7,2,1,1,4,1,3,4,2,4,3,2,3,0,1,1,2
2165,5,6,3,1,2,4,5,3,2,3,3,2,3,2,1,2,1,1
2166,0,5,2,6,1,3,4,3,3,1,3,3,2,2,0,2,1,8
2167,4,4,1,9,3,1,4,2,3,2,2,3,3,3,2,1,1,6
2168,3,1,2,1,1,4,5,3,3,1,2,4,4,3,0,2,1,6
2172,5,2,1,7,1,6,3,2,2,2,2,2,3,1,1,2,1,5
2173,4,4,7,9,1,4,3,2,1,1,2,3,3,3,2,1,2,5
2174,1,7,1,2,1,5,1,3,2,2,3,2,2,2,0,2,1,5
2176,5,1,2,1,1,6,1,3,3,2,2,2,2,3,1,2,2,2
2179,4,6,1,8,2,3,6,3,5,2,3,3,3,3,0,1,1,8
2181,2,4,8,10,1,3,1,3,2,1,3,4,3,4,2,2,1,5
2183,3,1,1,2,1,5,6,3,3,1,3,3,2,2,1,2,1,6
2191,4,0,3,9,3,9,3,2,2,1,2,3,2,2,1,1,1,5
2193,4,2,2,7,6,3,1,3,3,1,2,2,3,2,1,2,1,5
2194,2,4,6,1,8,4,1,2,2,2,2,2,3,3,1,1,1,5
2198,0,5,2,3,2,1,9,2,3,2,2,3,3,3,2,2,1,5
2200,2,4,9,8,1,4,3,3,3,1,2,4,2,2,0,1,2,5
2201,3,1,1,8,3,4,5,3,2,2,2,1,2,2,1,2,1,1
2202,4,7,1,5,1,3,6,3,2,1,2,4,5,5,0,2,1,6
2203,0,0,8,2,1,9,6,2,1,1,3,4,2,2,0,2,1,8
2206,1,4,8,6,1,6,5,4,4,1,3,4,4,4,2,2,1,8
2210,1,5,8,9,3,6,5,2,2,2,2,2,2,2,1,1,1,5
2215,1,0,1,3,4,9,6,3,3,1,3,3,3,3,0,1,1,6
2216,4,2,2,1,3,1,4,3,2,1,3,3,3,3,1,1,1,6
2217,5,0,2,1,1,2,1,3,3,2,3,2,3,2,0,2,1,5
2218,3,3,2,6,1,4,2,3,3,1,2,3,4,2,1,2,1,2
2219,1,0,1,2,2,5,7,2,2,1,3,2,2,2,1,2,2,8
2221,2,2,3,9,3,4,5,2,2,2,2,2,2,2,1,1,1,1
2224,4,0,1,2,2,3,6,3,3,1,3,4,3,3,0,1,1,5
2225,4,0,2,1,1,4,3,3,3,2,2,3,3,3,2,1,1,6
2227,4,0,8,6,3,4,2,3,2,2,2,2,4,3,1,2,1,5
2228,3,6,1,2,1,4,3,3,2,1,3,3,2,4,2,1,2,6
2231,1,7,6,1,7,3,1,2,3,1,3,3,2,2,1,2,1,6
2232,1,7,2,3,8,6,9,3,2,1,3,2,3,3,1,2,1,5
2233,4,0,1,2,1,4,3,3,3,2,3,4,3,2,1,1,1,5
2234,4,2,1,8,1,1,4,3,3,2,3,3,3,3,1,1,1,8
2238,4,4,2,3,2,4,3,2,2,1,2,2,3,2,2,1,1,5
2246,1,1,2,7,1,5,9,3,3,2,2,3,3,2,1,2,1,1
2248,4,3,1,2,1,5,4,3,3,1,2,2,2,2,0,2,1,2
2250,4,2,3,1,3,5,3,3,2,1,3,3,3,3,1,2,1,2
2251,1,0,1,6,1,3,5,3,3,1,2,2,3,3,3,2,1,6
2253,4,0,6,2,1,6,4,3,3,1,3,3,3,3,0,2,1,6
2254,3,3,6,9,4,3,1,3,3,1,3,3,3,4,2,2,1,2
2255,4,2,2,8,1,4,6,2,2,2,2,3,3,2,1,1,1,6
2256,3,4,7,1,8,4,1,3,3,1,4,3,3,2,2,1,1,6
2257,5,0,1,3,1,4,6,4,4,1,3,4,4,3,1,1,1,5
2258,4,5,4,10,1,3,4,3,3,1,2,3,3,3,2,1,2,8
2260,2,0,1,8,2,4,3,3,2,1,3,3,3,3,2,1,2,5
2263,4,6,2,8,1,5,4,3,2,2,3,3,2,3,2,2,1,5
2266,4,5,3,9,2,9,1,3,3,2,3,2,2,2,0,2,1,1
2271,0,4,1,2,1,5,4,3,2,1,3,2,2,4,2,1,1,1
2276,1,2,1,7,1,6,1,2,2,2,3,2,2,1,0,2,1,5
2277,4,0,10,5,1,5,8,3,3,2,2,2,3,3,2,2,1,6
2279,4,0,2,3,1,6,3,3,3,2,2,3,2,2,0,2,2,5
2280,4,2,2,6,1,3,1,4,4,1,4,3,3,4,1,2,1,1
2281,5,4,1,2,2,4,1,3,2,1,3,1,2,5,2,1,1,5
2283,1,5,8,1,6,4,5,2,2,2,2,3,3,3,2,1,1,6
2286,0,4,6,2,1,4,1,3,2,1,2,4,3,3,1,1,1,5
2288,1,5,1,2,1,4,5,2,2,1,3,3,2,3,0,1,1,6
2290,4,4,2,10,1,4,1,2,1,2,2,1,3,1,3,1,1,6
2292,1,0,2,3,1,6,9,2,2,1,2,3,3,3,0,2,1,1
2294,4,2,1,2,1,4,5,3,3,1,4,3,4,3,1,2,1,5
2295,4,2,6,3,1,4,1,2,2,1,3,2,3,3,1,1,1,1
2296,1,5,4,1,1,4,1,4,3,2,2,3,4,3,2,1,1,2
2297,1,1,2,1,1,4,2,3,2,1,2,3,3,2,1,2,1,5
2298,1,4,1,8,1,4,1,3,2,3,2,4,4,4,0,1,1,5
2305,5,0,2,3,2,4,5,2,3,1,2,3,2,2,0,1,2,8
2309,1,4,1,6,1,4,5,2,2,2,3,3,2,2,0,1,1,6
2310,4,0,1,8,1,4,6,2,1,1,3,3,2,2,3,1,1,8
2311,4,4,1,3,2,4,3,2,2,2,2,3,2,3,0,1,1,5
2313,1,4,2,6,1,4,6,2,1,2,4,4,2,4,0,1,1,1
2315,5,5,1,8,1,3,2,3,3,2,3,2,3,3,1,2,1,4
2316,4,1,1,10,1,8,4,3,4,1,3,4,3,2,1,1,1,1
2321,1,0,2,10,1,6,5,4,4,1,2,4,3,2,1,2,1,1
2326,3,4,8,2,1,4,1,2,1,2,2,1,3,2,1,1,1,5
2327,2,0,2,8,1,9,6,3,3,2,3,3,3,2,0,2,1,5
2329,1,2,5,1,4,4,1,3,3,1,2,3,3,4,0,1,1,6
2331,5,4,1,8,1,4,3,2,2,2,3,2,2,2,0,1,1,1
2332,1,5,1,6,1,9,5,3,4,2,2,4,2,4,2,2,1,1
2335,4,0,1,8,5,4,2,2,2,1,3,3,2,2,0,1,2,5
2337,4,2,2,6,1,3,4,3,3,1,3,4,3,3,3,2,1,5
2342,4,0,7,2,1,6,3,3,3,2,2,3,2,2,3,2,1,5
2347,5,2,8,6,1,4,5,3,3,1,2,2,3,3,1,1,1,5
2349,2,2,2,1,1,6,3,3,3,1,2,3,3,1,1,2,1,5
2351,1,4,3,2,6,4,5,3,3,2,2,3,2,2,0,1,1,8
2354,4,3,1,8,1,1,6,3,2,1,2,2,2,2,0,2,2,1
2355,3,2,8,9,1,5,6,3,2,1,3,3,3,3,1,2,1,2
2356,5,5,2,8,1,3,1,3,3,2,3,3,2,2,1,2,1,5
2357,4,0,1,2,1,5,4,3,3,2,2,2,3,3,3,2,1,1
2361,4,0,1,3,2,4,3,3,3,2,2,2,2,3,2,1,1,6
2372,1,7,2,1,1,3,6,3,4,2,2,2,2,2,1,2,1,5
2378,1,0,8,1,2,4,3,3,2,1,2,3,2,4,1,1,1,5
2380,3,0,3,8,3,4,1,3,3,1,2,3,3,2,0,1,1,5
2382,1,0,2,8,4,4,5,3,3,1,3,3,3,2,1,1,1,2
2385,4,0,2,10,1,4,1,2,2,2,3,2,3,3,3,1,1,5
2387,4,5,1,8,3,5,9,3,2,1,2,3,3,3,2,2,1,6
2388,5,4,2,1,1,6,1,3,4,2,3,4,3,4,0,1,1,8
2389,1,2,2,4,1,8,2,3,4,2,2,3,3,3,1,2,1,4
2391,3,0,2,9,1,6,9,3,4,2,2,4,4,3,2,2,1,5
2393,4,2,1,8,1,5,6,3,3,1,3,3,3,2,1,2,1,1
2398,0,2,6,2,1,5,2,3,2,2,3,2,3,2,1,2,1,5
2399,2,5,3,2,1,3,5,2,2,1,3,2,2,3,2,2,1,5
2400,0,0,6,10,7,1,6,3,3,1,2,3,3,3,1,2,1,6
2402,4,7,3,8,2,9,6,3,4,2,2,2,3,2,3,1,2,5
2404,4,0,5,8,1,4,6,2,3,2,3,3,3,3,0,1,1,5
2405,2,4,2,1,1,3,7,3,3,1,3,3,3,3,2,1,1,1
2407,5,2,6,10,1,4,3,2,1,2,1,2,2,3,1,1,1,6
2408,0,0,2,8,1,3,4,3,3,2,3,5,3,3,0,2,1,6
2410,3,2,1,2,7,4,5,3,3,1,2,3,4,3,1,1,1,5
2416,4,2,1,2,1,6,3,2,2,2,1,2,2,2,1,2,1,5
2418,4,0,2,8,1,5,9,2,2,2,3,3,2,1,0,2,1,8
2419,1,2,8,6,1,3,4,4,4,1,3,4,4,3,1,2,1,6
2421,4,2,1,8,1,2,9,2,3,1,3,3,3,2,0,2,1,5
2422,5,3,2,9,1,5,3,3,2,3,2,2,3,2,1,2,1,6
2425,4,0,1,2,1,3,4,3,3,1,2,2,3,3,1,2,1,6
2429,4,6,1,3,1,9,5,3,2,1,2,2,2,1,0,2,1,1
2430,4,2,3,1,2,6,4,3,3,1,2,3,2,2,3,2,1,6
2436,5,4,8,2,3,4,1,3,3,1,2,3,4,4,2,1,1,6
2437,4,4,1,8,1,4,1,4,3,1,3,4,2,2,3,1,1,6
2439,3,4,3,1,2,9,6,3,4,1,2,3,2,3,0,1,1,8
2440,5,2,6,2,2,1,5,3,2,2,2,2,3,3,1,2,1,1
2441,3,2,2,10,1,4,3,3,2,1,3,3,3,4,0,1,1,6
2443,4,0,1,3,6,4,3,3,2,1,2,2,2,3,0,1,1,5
2449,4,0,8,3,1,4,5,2,2,1,3,3,2,2,0,1,1,6
2450,4,4,2,8,1,4,3,2,2,2,3,3,3,2,0,1,2,8
2452,3,5,1,8,1,4,3,3,3,2,3,4,2,2,1,1,1,5
2453,4,0,1,8,1,4,1,4,4,1,3,3,3,3,1,1,1,5
2454,2,7,1,8,1,4,6,3,3,2,3,2,2,1,1,1,1,6
2458,1,4,1,2,1,4,3,3,2,1,3,3,4,2,2,1,1,6
2459,1,0,1,7,3,4,5,2,2,1,3,1,2,2,0,1,1,6
2460,1,4,8,9,4,4,6,3,4,1,2,2,2,3,2,1,1,1
2462,4,6,1,4,1,4,3,3,3,2,3,4,3,1,1,1,1,6
2468,0,1,1,2,1,9,6,3,3,1,3,2,3,1,1,2,1,6
2470,4,5,1,8,8,4,5,3,2,1,3,4,4,2,2,1,1,6
2475,1,5,8,3,7,4,3,3,4,1,5,3,3,3,1,1,1,5
2476,4,4,9,6,1,4,5,2,2,1,2,3,3,3,2,1,2,6
2481,1,2,1,6,1,6,4,3,3,2,3,2,3,3,0,1,1,6
2483,1,2,1,3,1,4,5,2,3,2,3,3,3,2,2,1,1,2
2485,5,0,8,2,1,1,3,3,2,1,2,3,3,2,1,2,1,6
2487,0,0,2,1,1,4,5,3,2,1,2,3,2,2,0,2,1,5
2488,1,2,3,6,8,1,6,3,2,2,2,2,3,3,1,2,1,5
2489,3,2,1,6,1,6,3,4,3,1,3,4,3,3,1,2,1,6
2490,1,2,1,2,1,4,3,2,2,2,3,3,3,2,1,2,1,8
2491,3,5,2,1,1,6,4,3,3,2,4,3,3,4,0,2,1,5
2492,4,4,2,3,1,3,5,2,2,1,2,3,2,1,3,2,1,5
2495,1,4,2,10,1,4,3,2,3,1,3,3,2,3,0,1,1,8
2497,3,4,1,9,2,4,5,2,2,2,2,3,2,2,0,1,1,5
2499,3,4,7,1,1,4,5,3,3,2,3,3,2,4,0,1,1,6
2507,3,0,3,6,1,3,4,2,2,1,3,2,2,2,0,1,1,6
2508,3,4,2,8,1,9,4,3,3,1,4,3,3,3,2,1,1,6
2511,1,2,1,8,1,3,4,3,3,2,2,3,3,2,1,1,1,5
2512,1,7,4,1,5,4,3,2,1,1,2,2,2,3,3,1,1,5
2517,5,4,3,2,2,4,3,3,4,1,2,4,3,5,1,1,1,2
2519,2,5,9,1,1,3,6,3,3,1,3,2,3,4,2,2,1,6
2525,4,4,1,3,1,4,3,3,3,1,2,4,4,2,3,1,1,8
2526,5,5,2,9,3,5,9,3,3,2,2,2,3,2,1,2,1,1
2528,4,0,2,9,1,4,3,3,2,2,3,3,2,2,0,1,1,8
2529,0,2,2,3,2,1,4,3,3,1,2,3,2,3,0,2,1,5
2530,3,5,2,1,1,1,4,4,4,2,2,2,3,3,2,2,1,5
2532,3,0,8,2,1,9,6,3,3,1,2,2,1,2,0,1,1,6
2533,4,4,1,2,1,4,6,3,3,1,3,3,2,2,1,1,1,6
2535,1,5,2,1,1,4,5,3,2,1,3,2,3,2,0,1,1,5
2537,4,2,1,9,6,4,5,3,3,1,3,3,2,2,0,2,2,5
2540,0,7,6,8,7,1,3,2,2,2,2,3,4,2,1,2,1,5
2541,1,5,1,9,1,3,6,2,2,2,3,2,1,1,0,2,2,5
2542,0,1,2,3,1,6,5,3,3,2,2,2,3,2,1,2,1,8
2543,3,1,2,3,1,9,1,3,3,1,3,3,3,1,1,2,1,5
2544,4,7,3,9,2,6,9,2,2,2,2,2,1,3,0,2,2,5
2545,1,6,1,8,1,4,3,2,2,1,2,2,2,3,0,2,1,5
2546,4,0,1,3,1,4,6,2,2,2,2,2,2,2,1,1,2,5
2548,1,5,2,1,1,5,3,3,2,1,3,3,2,3,2,2,1,2
2549,5,4,6,3,4,4,6,3,4,2,3,3,3,2,1,1,1,8
2552,5,5,1,3,1,6,9,3,4,3,2,3,3,3,2,2,1,5
2554,1,5,8,2,1,3,5,4,4,1,1,4,3,4,2,2,1,5
2557,1,7,4,10,1,1,4,3,3,1,2,3,3,3,1,1,1,5
2559,4,2,8,9,1,3,5,3,3,1,3,3,3,3,1,2,1,5
2560,4,2,1,6,3,6,4,3,3,2,3,1,2,4,0,2,1,5
2562,0,0,1,3,1,4,3,2,2,1,2,2,2,3,1,1,1,5
2566,4,2,2,6,1,1,5,3,3,2,3,2,2,2,0,2,1,5
2570,0,0,6,1,1,6,4,3,3,2,3,3,2,2,0,2,1,5
2574,0,6,2,3,6,3,4,3,4,2,3,3,2,2,0,1,1,2
2575,2,2,1,6,3,6,3,3,2,1,2,2,3,2,1,2,1,5
2577,2,4,8,7,4,4,2,3,3,1,3,3,2,2,2,1,1,6
2580,1,5,2,1,1,4,1,3,3,1,3,3,3,3,2,2,1,1
2582,1,4,1,3,1,6,4,4,5,2,3,1,3,2,1,2,1,5
2584,5,5,8,2,1,4,3,2,1,1,3,2,2,1,3,1,1,5
2585,4,0,3,1,7,6,1,3,3,2,2,3,2,3,2,2,1,6
2586,0,0,8,1,1,9,6,3,3,1,3,4,2,3,0,2,1,5
2587,4,0,4,2,5,4,3,3,3,1,2,2,3,2,0,1,1,8
2590,1,7,6,2,4,3,9,3,4,1,3,4,2,1,1,2,1,5
2591,4,0,8,2,1,4,5,2,2,2,3,3,3,2,0,1,1,1
2592,4,4,2,3,1,1,4,4,3,1,3,3,4,4,3,1,1,6
2594,1,5,2,6,1,3,6,3,3,1,3,2,3,4,2,2,1,6
2596,4,4,3,1,1,4,1,1,1,2,2,3,2,1,0,1,1,5
2598,2,4,2,10,1,4,3,3,3,1,2,2,3,2,1,1,1,5
2599,5,2,1,2,1,3,5,3,3,1,3,3,3,2,1,2,1,6
2600,1,2,1,2,1,4,6,3,4,1,3,3,3,3,1,2,1,1
2602,4,5,2,1,1,4,3,3,2,1,2,3,3,4,2,1,1,2
2606,3,1,9,2,6,4,6,3,2,2,3,3,4,3,1,2,1,6
2611,5,4,1,8,1,4,1,3,3,2,2,4,3,4,0,1,1,6
2613,5,2,8,1,1,4,5,2,2,2,2,2,2,2,0,1,1,8
2615,4,2,6,2,1,5,1,2,2,2,3,3,2,1,0,2,2,6
2617,3,0,2,1,1,4,3,2,2,2,3,2,2,3,1,1,1,5
2619,4,0,2,1,1,4,6,3,3,1,3,3,4,3,1,1,1,5
2625,4,0,2,1,1,4,3,2,3,2,2,2,1,2,0,1,1,8
2631,0,0,3,9,1,4,5,3,3,1,3,3,2,4,3,2,1,6
2632,3,5,1,3,2,1,5,3,3,2,2,3,3,3,2,1,1,5
2636,5,0,2,1,1,6,3,3,2,2,2,3,2,3,1,2,1,5
2637,4,0,8,1,1,4,3,3,2,2,4,3,3,3,0,1,1,6
2638,4,2,3,2,2,4,5,3,3,1,3,3,3,3,1,1,1,5
2639,4,0,1,3,2,4,9,3,3,1,3,4,2,2,0,1,1,5
2643,4,3,2,1,4,5,2,3,3,1,3,4,3,4,0,2,1,6
2644,4,1,3,9,1,4,5,3,2,2,2,3,3,2,1,1,1,6
2645,0,2,1,2,8,4,2,2,1,2,2,2,2,1,0,2,1,2
2646,1,5,3,6,1,5,9,4,4,1,2,3,3,4,2,2,1,8
2647,4,0,8,2,1,3,2,2,1,1,3,2,2,2,0,2,1,6
2649,1,4,1,3,1,4,5,3,4,2,2,5,1,1,0,1,2,6
2651,4,2,3,10,2,2,4,3,2,2,3,4,2,3,1,2,2,5
2653,0,2,3,8,1,4,6,3,2,3,3,3,2,3,0,1,1,1
2655,4,5,2,6,1,4,4,3,3,1,2,2,3,3,2,2,1,5
2656,3,0,3,1,1,4,5,3,3,1,3,3,3,2,1,1,1,5
2662,4,0,2,1,1,3,5,2,3,1,3,2,2,1,0,2,1,5
2668,1,4,3,5,1,5,4,3,3,1,2,4,3,3,2,1,1,5
2671,5,0,2,1,1,5,9,2,2,2,3,3,3,2,0,2,2,1
2673,0,0,4,1,1,4,3,4,5,1,3,5,4,2,0,1,1,6
2674,3,3,2,1,1,5,4,2,3,2,2,2,2,2,1,2,1,5
2675,4,4,1,8,1,4,5,3,3,1,3,3,2,3,2,1,2,5
2678,0,2,2,1,1,9,5,3,3,1,4,3,3,3,3,2,1,6
2680,4,2,1,8,3,5,9,3,3,2,3,2,2,4,2,2,1,5
2681,5,2,8,2,1,4,9,3,2,2,3,3,3,3,2,2,1,5
2684,1,4,7,3,1,3,4,3,2,1,3,3,2,3,0,1,1,8
2687,1,7,1,9,1,9,3,3,2,2,3,3,3,3,1,2,1,5
2691,4,3,1,9,1,4,5,3,3,2,3,2,2,2,0,2,2,2
2693,4,0,1,3,1,4,5,3,3,1,3,2,2,3,0,1,1,5
2694,4,2,1,8,2,6,3,3,2,2,2,3,4,3,1,2,2,5
2697,1,2,6,9,4,7,1,3,3,2,1,3,4,3,1,2,1,1
2700,4,5,6,2,4,3,4,3,2,2,4,3,2,3,2,2,1,6
2701,1,0,1,2,1,3,1,3,3,1,2,2,3,2,1,2,1,6
2702,0,3,3,1,2,4,7,3,3,2,2,3,4,3,1,1,1,2
2704,5,2,1,2,1,6,9,3,3,2,3,3,3,3,0,2,1,1
2705,5,4,2,9,2,3,2,3,2,2,2,2,2,3,1,2,1,2
2707,4,7,4,8,1,6,4,3,2,1,3,3,2,3,0,2,1,2
2708,4,4,3,8,1,2,5,3,3,2,2,2,3,4,2,1,1,5
2711,1,2,1,7,1,1,3,3,3,1,3,3,3,2,1,2,1,6
2716,0,0,1,2,2,5,1,3,3,1,2,3,2,2,0,2,1,1
2717,1,5,6,8,1,3,6,3,3,2,2,2,2,3,0,2,1,5
2719,0,0,9,2,2,4,3,2,1,2,3,2,3,3,1,1,1,5
2720,4,7,1,2,1,1,4,3,3,1,2,3,2,3,2,1,1,5
2726,4,4,8,5,1,3,4,3,2,1,2,3,3,3,2,1,1,2
2728,4,0,2,8,1,3,4,3,2,1,3,3,2,2,0,2,2,1
2729,4,2,1,8,4,5,4,3,2,2,3,2,2,2,1,2,1,5
2733,2,3,8,1,1,1,4,3,4,2,3,3,2,2,1,2,1,2
2737,2,4,6,1,1,4,1,3,3,2,2,3,3,2,0,1,1,1
2738,4,3,1,4,1,4,3,3,3,1,3,3,3,2,1,1,1,2
2739,4,2,3,5,1,4,5,3,3,1,3,4,2,2,0,1,1,5
2740,5,2,2,9,6,4,3,2,1,1,3,4,3,3,1,1,1,5
2741,4,3,1,10,1,1,3,3,3,2,2,3,3,3,1,2,1,2
2742,4,7,3,9,1,1,5,2,1,2,3,2,2,3,2,2,1,8
2743,4,4,1,2,1,4,2,3,3,1,3,3,3,3,1,1,1,5
2744,4,5,8,2,1,1,3,4,4,1,3,4,3,4,2,2,1,5
2749,1,5,9,3,1,6,3,3,3,2,2,2,3,2,0,2,1,5
2752,4,1,1,8,1,1,3,3,2,1,3,2,2,3,1,2,1,6
2755,0,0,2,6,1,4,3,2,2,2,2,2,2,2,0,2,1,8
2760,4,0,1,7,3,5,3,2,2,1,2,2,2,3,2,2,1,5
2761,4,4,1,2,1,1,3,3,3,2,3,3,2,3,0,1,1,8
2762,4,2,1,3,2,9,1,3,3,1,3,4,3,3,1,2,1,6
2764,4,0,2,1,1,5,4,3,3,2,3,3,2,1,0,2,1,8
2765,4,4,2,1,1,4,6,3,3,1,3,2,3,3,2,1,1,5
2766,4,4,1,8,1,3,4,3,4,1,3,4,3,2,3,1,1,8
2767,3,1,2,3,1,4,1,4,3,2,2,5,3,2,1,1,1,6
2768,4,4,1,2,1,5,6,3,4,1,2,2,2,2,0,1,1,5
2771,4,5,6,10,1,3,6,3,2,2,2,2,2,2,0,2,2,8
2772,5,5,2,3,1,5,4,3,2,1,2,3,3,3,1,2,1,8
2773,4,4,3,1,2,4,5,2,2,1,4,2,2,2,0,1,1,8
2774,2,2,1,7,7,4,1,3,3,2,3,3,3,2,0,1,1,5
2779,4,5,2,5,1,1,4,3,3,1,4,3,3,4,2,1,1,8
2780,4,0,3,8,1,4,7,2,2,1,3,3,2,2,0,2,1,6
2784,5,2,1,2,1,5,6,3,3,1,3,2,2,3,1,2,1,1
2788,4,0,1,3,1,4,7,2,2,2,3,2,1,2,3,1,1,6
2794,1,1,2,1,3,4,2,3,3,1,3,4,4,4,1,1,1,6
2797,4,0,2,1,1,3,6,3,3,2,2,3,2,2,1,2,1,2
2800,1,0,2,5,1,4,1,3,3,1,2,3,4,3,1,2,1,6
2801,3,4,3,5,2,3,2,3,3,1,3,3,3,3,2,2,1,6
2805,0,2,2,3,1,4,3,3,3,2,2,3,3,2,0,2,1,8
2809,1,4,1,2,1,4,5,3,3,1,3,4,2,3,2,1,1,5
2810,4,0,2,6,1,9,1,3,3,2,2,4,4,3,1,2,1,2
2811,1,4,1,2,1,4,6,3,3,1,3,3,3,3,0,1,1,5
2812,4,0,8,1,3,1,5,2,2,1,2,2,2,2,2,2,1,6
2817,4,5,2,1,1,5,4,3,3,1,2,3,3,3,2,2,1,6
2822,4,2,3,2,3,5,1,2,2,2,2,2,2,3,2,2,1,5
2827,1,1,2,8,1,1,4,3,3,1,3,4,2,2,0,2,1,5
2832,0,0,2,8,1,9,4,3,4,2,3,2,2,1,0,2,1,5
2833,1,4,2,8,3,4,1,3,2,1,2,2,4,3,1,1,1,8
2834,1,4,3,2,2,4,3,2,1,1,2,4,2,2,0,1,2,8
2836,1,1,1,8,1,5,4,3,3,1,2,2,4,2,1,2,1,6
2837,4,0,2,10,1,4,1,3,2,2,3,3,2,3,0,1,1,5
2838,4,0,3,1,1,4,1,3,3,2,2,3,2,2,0,1,2,6
2839,4,5,1,4,1,1,3,3,3,2,4,3,3,2,0,2,1,6
2840,1,3,1,2,1,4,1,3,3,1,3,4,4,4,1,1,1,6
2841,2,0,5,2,7,4,6,4,4,1,3,3,3,3,0,2,1,6
