BYSID,J007C
4691,2212
4692,1970
4692,1970
4692,1725
4692,1970
4692,1970
4692,1970
4692,1970
4692,1970
4693,1269
4693,1264
4696,1313
4696,1970
4696,1970
4696,220
4696,721
4696,640
4696,640
4696,721
4699,2410
4699,2410
4699,220
4701,721
4701,453
4701,252
4701,453
4701,453
4703,2410
4704,1032
4704,1032
4704,220
4704,220
4704,221
4704,242
4704,1032
4707,1661
4707,1583
4707,1581
4707,1581
4709,1032
4709,1032
4709,1032
4709,2272
4710,156
4710,1031
4710,221
4710,221
4711,1724
4711,1724
4711,1724
4711,1724
4711,1724
4714,232
4714,232
4714,232
4714,232
4714,232
4715,1011
4720,1970
4720,2011
4720,1970
4720,1912
4720,1912
4721,2023
4721,1970
4721,1970
4721,223
4721,223
4721,223
4722,232
4722,232
4722,220
4722,232
4722,232
4722,232
4727,156
4727,1031
4727,1043
4727,1410
4727,1417
4727,1417
4727,1417
4728,1319
4728,1313
4728,1331
4728,1032
4728,1032
4728,1032
4728,1032
4729,1331
4729,1032
4729,1250
4729,1032
4729,1032
4729,241
4729,241
4729,1045
4729,677
4729,677
4730,855
4730,1119
4730,464
4730,1221
4730,1319
4730,1032
4730,1032
4730,464
4730,464
4730,1331
4730,464
4731,1970
4731,1045
4732,959
4732,939
4732,1014
4733,1670
4733,1670
4733,1970
4733,1970
4735,677
4735,679
4735,677
4735,677
4735,663
4735,663
4735,663
4737,1320
4737,1045
4737,1331
4737,1320
4737,1045
4739,220
4739,711
4739,228
4739,711
4741,220
4741,1032
4741,220
4741,1032
4741,1032
4741,1032
4743,952
4743,845
4743,1583
4743,1581
4743,223
4745,1331
4745,1970
4745,232
4745,232
4745,323
4745,321
4745,323
4751,700
4751,722
4751,711
4751,722
4751,711
4751,722
4751,711
4753,651
4753,651
4753,651
4753,651
4753,651
4753,651
4756,1043
4756,1119
4759,1970
4759,843
4759,959
4759,959
4762,1331
4762,156
4763,1463
4763,1250
4763,1582
4763,930
4765,1045
4765,1570
4765,1570
4768,1032
4768,1032
4768,1032
4768,242
4768,1032
4772,232
4772,232
4772,464
4772,321
4772,321
4772,232
4772,1045
4772,224
4772,224
4773,1331
4777,1970
4777,1970
4779,1113
4779,1032
4779,1034
4779,242
4779,242
4779,232
4783,1032
4783,640
4783,640
4783,640
4783,640
4784,677
4784,677
4784,677
4784,663
4785,232
4785,242
4785,228
4785,251
4786,1723
4786,1250
4786,1045
4786,1213
4786,1032
4786,1250
4786,1045
4786,2127
4786,1032
4786,252
4786,220
4787,2272
4787,2272
4787,1723
4787,1723
4788,465
4788,677
4788,677
4788,677
4788,640
4789,1052
4789,1032
4789,1032
4789,1052
4790,1583
4790,2272
4790,2272
4790,2272
4790,2253
4790,1521
4791,1119
4791,1970
4791,2254
4792,217
4792,217
4792,217
4793,1112
4793,1112
4793,1119
4795,1045
4795,220
4795,815
4795,815
4795,815
4796,1045
4796,224
4796,224
4796,224
4797,1045
4797,1250
4797,959
4797,1650
4799,1032
4799,241
4799,959
4799,252
4799,1045
4799,222
4799,1650
4799,942
4799,942
4799,1032
4801,1910
4802,2410
4802,1331
4803,1219
4803,1212
4803,1219
4803,1212
4803,1212
4803,1212
4804,1331
4804,220
4804,712
4804,220
4804,1032
4804,1032
4804,1032
4804,1032
4804,1032
4805,853
4805,252
4805,222
4805,251
4805,251
4805,251
4806,1333
4806,1310
4806,1333
4806,1333
4806,1330
4806,1045
4806,1043
4806,221
4808,252
4808,232
4808,242
4808,232
4808,232
4810,1032
4810,1032
4810,1045
4812,1232
4812,220
4812,252
4812,220
4812,2028
4812,221
4812,228
4817,1970
4817,952
4817,156
4817,1331
4817,1552
4817,1552
4818,241
4818,1970
4818,1970
4818,677
4818,677
4818,677
4818,640
4818,677
4820,1920
4820,1920
4823,1044
4823,1583
4823,1540
4823,1250
4823,1583
4823,1553
4823,1583
4823,1583
4823,1670
4823,1581
4823,1121
4824,1331
4824,1045
4824,850
4824,854
4824,850
4825,1970
4825,1970
4825,252
4825,1970
4828,220
4828,232
4828,232
4828,252
4828,220
4828,1970
4829,1264
4829,1264
4829,1264
4829,1264
4830,1044
4830,1044
4830,1250
4830,1044
4830,1910
4830,220
4833,1033
4833,1510
4837,1581
4837,1583
4837,1583
4837,1583
4838,875
4838,1250
4838,2127
4840,2028
4840,959
4840,952
4840,952
4845,1213
4845,1213
4845,1214
4845,1213
4845,1213
4845,1213
4846,1121
4846,2327
4846,1412
4846,1412
4849,1044
4849,1250
4849,1033
4849,332
4849,1400
4849,1112
4855,721
4855,721
4855,721
4855,721
4855,721
4857,1970
4857,1721
4857,1721
4860,413
4860,1032
4862,1510
4862,223
4862,225
4866,1032
4866,1032
4866,1032
4866,2127
4867,1415
4867,141
4867,1417
4868,1970
4869,1521
4869,1521
4872,220
4872,232
4872,1045
4872,2271
4872,1331
4872,220
4872,252
4872,252
4872,242
4872,220
4872,220
4872,242
4874,1582
4874,1582
4874,1582
4874,1582
4874,1582
4875,460
4875,464
4875,464
4875,464
4875,464
4875,842
4877,1032
4877,721
4877,721
4877,721
4877,721
4877,721
4879,1114
4879,2129
4879,1831
4879,1831
4881,1032
4881,959
4881,1410
4884,1032
4888,241
4888,663
4888,677
4888,640
4888,677
4888,2123
4888,2123
4890,231
4890,231
4890,232
4890,232
4891,1331
4891,721
4891,721
4891,721
4891,721
4891,453
4891,721
4892,677
4895,232
4895,220
4895,228
4895,251
4895,228
4895,156
4895,242
4903,2410
4903,2410
4904,1032
4907,1331
4907,1213
4907,1213
4907,1213
4907,1213
4907,1032
4907,1032
4907,1032
4907,1213
4908,1045
4908,1319
4909,232
4909,252
4909,220
4909,1331
4909,1331
4909,220
4909,220
4910,1045
4913,2271
4913,1119
4913,1112
4913,1113
4913,225
4914,663
4914,663
4917,1583
4917,1724
4918,1970
4918,1970
4918,1583
4918,1032
4918,1521
4918,1970
4918,1970
4918,1521
4918,1970
4919,241
4919,1269
4919,1970
4919,1032
4919,1032
4919,1032
4919,1032
4925,1032
4925,1332
4925,852
4925,850
4927,1219
4927,1219
4927,1219
4927,1045
4927,1331
4927,1045
4927,1219
4927,1212
4928,232
4928,231
4928,231
4928,231
4928,231
4928,231
4928,223
4928,223
4930,232
4930,251
4930,251
4930,241
4930,1045
4930,232
4930,232
4932,640
4932,640
4932,640
4932,640
4932,640
4934,220
4934,220
4936,1331
4936,1331
4937,2023
4937,2023
4937,2023
4939,1331
4941,854
4941,854
4941,854
4945,1331
4945,1331
4945,1045
4945,1032
4945,1032
4945,1032
4945,1032
4950,1910
4950,1521
4950,224
4951,821
4951,1032
4951,241
4953,1970
4953,1970
4953,1970
4953,1970
4953,1970
4953,220
4953,224
4954,1044
4955,1331
4955,228
4955,959
4955,959
4955,1014
4956,1250
4956,1250
4956,1331
4956,1331
4956,1014
4956,1014
4956,1014
4957,242
4957,1032
4958,1490
4958,1724
4958,1724
4958,1724
4959,1970
4959,1970
4959,1970
4959,1970
4959,1970
4959,677
4959,677
4960,1045
4960,252
4960,2269
4960,252
4960,252
4962,1970
4962,1970
4962,220
4962,1032
4962,1032
4962,1032
4962,1032
4962,1032
4964,2410
4964,332
4968,220
4968,225
4968,220
4968,221
4968,220
4968,221
4968,221
4968,221
4969,1114
4969,1910
4969,1911
4969,1911
4971,1970
4971,889
4971,241
4971,1119
4972,1331
4972,1045
4974,1331
4974,1313
4974,1332
4974,1313
4974,1310
4976,1043
4976,1264
4976,231
4977,1970
4977,1970
4977,1970
4977,1939
4977,1950
4977,223
4977,223
4977,223
4980,1045
4980,2028
4980,2020
4981,252
4981,252
4981,220
4981,232
4981,232
4981,220
4984,1331
4984,952
4984,1970
4984,1970
4984,1970
4986,1970
4986,1970
4988,676
4988,1114
4989,1264
4989,1264
4989,1264
4989,959
4989,1550
4990,856
4990,856
4990,856
4990,1032
4990,232
4990,232
4990,220
4990,252
4990,252
4990,252
4990,232
4991,1521
4991,1521
4993,1720
4993,1521
4993,1521
4993,1521
4994,1250
4994,1264
4994,242
4994,242
4999,1333
4999,1044
4999,156
4999,1310
4999,1314
5000,241
5000,1032
5000,241
5000,1215
5000,640
5000,660
5002,1045
5002,252
5002,252
5002,252
5002,442
5002,252
5002,460
5003,613
5004,711
5005,1510
5005,1510
5008,1490
5008,1583
5008,1581
5008,1331
5009,1219
5009,1219
5009,1212
5009,1212
5009,1212
5010,453
5010,453
5010,453
5010,453
5012,1331
5014,462
5015,1032
5015,1032
5015,1032
5015,1032
5015,1331
5015,1032
5015,1032
5015,1045
5015,1032
5016,222
5018,1043
5018,1043
5020,2110
5022,1331
5025,1333
5025,1333
5025,1333
5026,1970
5026,224
5026,1583
5028,462
5028,2125
5028,464
5028,321
5028,321
5028,321
5031,315
5031,231
5031,231
5032,1045
5032,1331
5032,664
5032,664
5032,242
5032,242
5032,664
5032,252
5033,1031
5033,1032
5033,1031
5034,332
5035,1045
5035,1045
5035,1331
5035,1032
5036,2222
5037,1045
5037,1043
5041,1331
5042,612
5043,1331
5043,1032
5043,677
5043,1032
5043,677
5043,640
5045,228
5045,1250
5045,231
5045,216
5045,221
5045,855
5045,855
5046,451
5047,1331
5047,226
5047,220
5047,226
5047,226
5047,226
5052,1032
5052,1045
5052,1045
5052,252
5052,228
5052,1132
5052,220
5054,462
5054,462
5054,1043
5054,1332
5054,462
5054,462
5054,462
5054,1032
5055,1333
5055,1319
5055,252
5055,1331
5055,1032
5055,1333
5055,1970
5055,1970
5055,1583
5056,1970
5056,1842
5056,1839
5056,1032
5058,441
5058,220
5058,220
5058,152
5059,1330
5059,1331
5059,1331
5059,1033
5059,242
5059,242
5059,1033
5060,1331
5060,1570
5060,1650
5064,1032
5064,711
5064,242
5065,252
5065,1331
5065,1331
5065,1332
5066,674
5066,674
5066,674
5068,413
5068,462
5068,451
5069,1043
5069,228
5070,241
5070,1045
5070,1045
5070,1331
5070,413
5070,228
5070,462
5070,462
5070,220
5070,464
5071,1331
5071,1045
5071,1045
5071,1045
5071,1045
5072,1045
5072,228
5072,231
5072,228
5072,231
5072,231
5073,2121
5074,241
5075,1045
5075,1331
5075,1331
5075,220
5075,231
5075,231
5078,1232
5078,1232
5078,1232
5079,464
5079,241
5079,462
5079,220
5079,721
5079,241
5079,241
5079,842
5080,1583
5080,2272
5080,959
5080,2410
5080,2410
5080,2410
5080,1014
5080,1014
5081,1581
5081,1581
5081,252
5081,930
5081,959
5081,1540
5081,1540
5082,677
5082,663
5082,663
5082,663
5082,663
5082,663
5083,1045
5083,1045
5083,462
5083,462
5083,321
5083,313
5088,1032
5092,1331
5092,1032
5092,1032
5092,1032
5092,1032
5092,1032
5092,1032
5094,1043
5094,1970
5097,1032
5097,2271
5098,851
5098,850
5098,851
5098,855
5101,679
5101,679
5101,1510
5102,1031
5102,663
5102,663
5102,663
5102,663
5102,663
5102,663
5105,1932
5106,462
5106,1510
5108,952
5108,1119
5108,1250
5108,1121
5108,1119
5109,2122
5109,2122
5109,1331
5109,1331
5109,2122
5113,1032
5113,651
5120,252
5120,252
5120,1032
5120,464
5120,464
5120,464
5120,464
5121,1119
5121,1319
5121,1319
5121,1319
5122,1332
5122,1332
5122,222
5126,220
5126,232
5127,1583
5127,1583
5127,1553
5129,462
5129,462
5130,1970
5130,1032
5130,1970
5130,1970
5130,252
5130,225
5130,232
5130,1032
5131,252
5131,220
5131,217
5131,221
5131,221
5132,1045
5132,465
5132,721
5132,721
5132,721
5132,721
5140,1034
5140,1032
5140,228
5140,812
5140,1032
5142,1014
5144,462
5144,462
5144,1319
5144,462
5144,462
5144,462
5144,1331
5146,1132
5146,241
5146,959
5146,1331
5146,231
5146,232
5146,252
5146,252
5146,232
5146,231
5146,252
5146,252
5147,1490
5147,1650
5147,1581
5147,1581
5148,2410
5151,1331
5151,1331
5151,721
5151,1032
5151,1264
5151,1264
5151,1264
5151,228
5151,228
5153,1219
5153,1219
5153,1219
5153,1212
5153,1212
5154,220
5154,221
5154,1332
5154,225
5155,847
5155,851
5157,228
5157,220
5157,228
5157,227
5157,227
5158,462
5158,227
5158,227
5159,640
5159,640
5159,640
5160,228
5160,156
5160,223
5160,223
5160,2129
5161,1222
5161,1222
5163,2340
5164,212
5169,712
5169,712
5169,712
5169,739
5169,739
5174,252
5174,1932
5174,2030
5175,1139
5175,661
5177,1264
5177,1264
5177,1264
5178,1114
5178,1045
5178,2020
5181,1032
5181,679
5181,1045
5181,252
5181,675
5181,679
5181,252
5181,1045
5181,242
5182,852
5182,1032
5182,1045
5182,1032
5182,252
5182,2269
5182,1411
5182,2012
5182,2012
5183,1045
5183,1045
5183,1045
5189,221
5190,252
5190,227
5190,227
5191,663
5191,663
5191,663
5191,663
5191,663
5194,460
5194,1331
5194,1331
5194,1331
5194,664
5194,1020
5194,663
5194,664
5194,660
5195,1582
5195,1580
5195,224
5196,1540
5196,1540
5196,1540
5196,1540
5198,1331
5198,1331
5198,1331
5198,1331
5199,1132
5199,959
5199,959
5200,1032
5200,1032
5200,1031
5203,462
5203,462
5203,462
5203,462
5203,462
5203,462
5204,462
5204,1132
5204,1250
5206,1031
5206,242
5206,1119
5206,1014
5211,1970
5211,959
5213,1264
5213,1032
5215,1331
5215,1331
5215,1331
5215,1114
5215,1581
5219,1121
5219,1331
5219,1685
5219,1583
5219,1552
5219,1970
5219,1490
5219,1583
5220,1114
5220,2032
5220,2028
5220,1911
5221,1450
5222,850
5222,850
5222,2028
5223,1032
5223,1045
5225,1670
5226,1045
5226,1222
5226,2229
5226,422
5226,422
5226,224
5227,1331
5227,1331
5227,1331
5227,640
5227,640
5227,640
5231,453
5231,721
5231,721
5233,243
5233,252
5233,220
5233,220
5233,221
5235,1045
5235,1119
5235,640
5235,640
5235,640
5235,640
5236,1250
5236,1250
5236,1250
5236,1051
5237,1112
5237,462
5237,462
5243,1331
5243,1331
5243,1331
5243,677
5243,677
5243,677
5243,677
5244,1319
5244,1710
5244,1710
5244,1510
5244,1710
5244,1032
5244,1032
5245,464
5245,251
5245,1332
5245,1032
5245,1331
5245,1013
5246,959
5246,1250
5246,2410
5246,2410
5246,2410
5246,2410
5251,462
5251,462
5251,460
5251,1032
5251,1331
5251,462
5251,462
5252,241
5252,252
5252,252
5252,856
5252,853
5252,853
5252,252
5253,1970
5253,1045
5253,1045
5253,1032
5253,1114
5253,1970
5253,220
5253,220
5253,220
5253,714
5255,220
5255,232
5255,232
5255,220
5255,220
5256,232
5256,1970
5256,855
5257,1331
5257,1331
5257,1331
5257,677
5257,677
5257,677
5258,221
5259,462
5259,462
5259,2410
5259,332
5260,220
5260,2272
5260,225
5260,228
5261,227
5262,464
5262,460
5262,462
5262,231
5262,856
5263,1045
5263,1729
5268,231
5269,1331
5269,1331
5269,1313
5270,1725
5270,1970
5270,223
5274,1045
5274,1032
5274,1032
5274,1331
5274,1045
5274,1045
5274,1045
5274,1045
5274,1045
5274,640
5274,640
5275,1320
5275,1320
5276,1331
5276,1331
5276,1331
5276,1331
5277,1032
5277,1250
5277,462
5277,1331
5277,1332
5278,228
5278,252
5278,228
5279,1331
5279,232
5279,1331
5279,242
5283,959
5283,1032
5283,1032
5283,1032
5283,1031
5283,1032
5284,1314
5284,1332
5284,1032
5285,1331
5285,1331
5286,252
5286,252
5286,220
5286,220
5286,220
5288,252
5288,220
5288,220
5288,220
5289,1331
5289,1310
5291,1330
5291,232
5291,232
5291,322
5291,220
5291,315
5291,315
5293,231
5296,2271
5296,1932
5296,1463
5296,1932
5296,156
5298,224
5302,154
5303,1250
5303,1032
5303,1014
5303,1014
5303,1014
5303,1014
5305,1045
5305,464
5305,464
5307,220
5308,1043
5308,1032
5308,242
5308,228
5310,1045
5310,1331
5310,855
5310,855
5313,1032
5313,1114
5316,1213
5316,1213
5317,1581
5317,1970
5318,1014
5318,462
5320,462
5322,421
5322,2212
5322,441
5323,221
5324,1331
5326,1045
5326,1045
5329,2212
5330,1331
5330,221
5330,231
5330,252
5331,1032
5331,1032
5331,1032
5331,1032
5332,228
5332,462
5332,1045
5332,1032
5335,1849
5335,220
5335,220
5335,220
5335,232
5338,1032
5338,1032
5338,1032
5338,220
5338,231
5338,323
5338,323
5338,323
5339,1013
5339,1013
5339,1013
5340,252
5340,822
5341,1331
5341,1331
5341,1331
5341,1331
5341,1331
5341,1331
5342,1970
5342,1044
5342,224
5345,854
5345,854
5346,241
5346,721
5346,1332
5346,1332
5346,252
5346,460
5348,1032
5348,1331
5348,221
5348,221
5348,1052
5349,1045
5349,1411
5349,1331
5349,1331
5349,221
5349,156
5349,220
5354,1112
5354,1112
5355,1330
5355,1331
5355,1331
5355,221
5355,228
5356,460
5356,462
5356,1683
5356,462
5356,462
5357,462
5357,452
5357,452
5357,452
5357,452
5358,462
5360,1931
5360,2020
5361,959
5361,1582
5362,1331
5362,1331
5362,1331
5362,252
5362,252
5362,321
5362,323
5362,321
5363,2229
5364,1032
5364,1032
5364,1032
5364,242
5364,1221
5364,241
5364,241
5367,1045
5368,850
5368,850
5368,1331
5368,1332
5368,853
5369,464
5369,861
5369,1032
5370,853
5370,850
5370,226
5371,677
5371,677
5371,677
5371,677
5372,1331
5372,1332
5374,462
5374,231
5376,462
5376,1032
5376,1032
5376,220
5376,241
5376,242
5376,714
5376,714
5376,252
5376,252
5376,252
5376,242
5376,220
5378,462
5381,1331
5381,1034
5381,224
5381,1045
5381,1045
5381,1331
5381,879
5381,1310
5382,225
5383,252
5384,224
5384,224
5384,224
5386,462
5386,462
5390,679
5390,462
5391,1710
5392,1032
5392,1032
5392,1032
5392,1032
5392,1032
5396,1331
5396,1032
5396,721
5396,1939
5397,1410
5399,1051
5399,864
5399,864
5400,739
5400,739
5401,1045
5401,2030
5404,1032
5404,1331
5404,442
5404,442
5404,252
5404,2024
5404,2024
5408,1051
5408,222
5408,222
5408,222
5409,1045
5409,462
5409,221
5409,221
5410,1045
5410,252
5410,231
5410,220
5410,220
5412,721
5412,453
5412,721
5412,453
5412,453
5412,453
5413,1032
5413,1032
5413,432
5413,432
5414,464
5414,464
5416,854
5416,241
5416,242
5416,232
5416,220
5416,231
5417,1264
5417,1725
5417,1510
5419,640
5419,640
5419,640
5419,640
5419,640
5420,1331
5420,855
5420,855
5420,1331
5420,1032
5420,1032
5420,2027
5420,2028
5420,2028
5420,2020
5424,1045
5424,1045
5424,855
5424,855
5424,855
5424,855
5427,640
5427,640
5427,640
5427,640
5428,232
5428,232
5428,232
5428,220
5428,220
5428,462
5429,1331
5431,441
5431,2028
5431,1415
5431,1415
5434,1331
5434,1331
5434,1331
5434,1331
5434,1310
5434,1310
5435,1583
5435,1581
5435,1581
5435,1581
5437,722
5437,1313
5437,1032
5437,1331
5437,156
5437,1313
5437,1310
5439,1264
5439,1264
5439,1121
5439,531
5441,462
5441,462
5442,1032
5442,1032
5442,2241
5442,2241
5444,1650
5444,1431
5444,1581
5444,1540
5445,1939
5445,220
5445,1331
5445,1331
5445,220
5445,232
5445,677
5446,830
5446,462
5447,464
5447,1331
5447,1331
5447,1043
5447,850
5447,850
5447,864
5449,1331
5450,1689
5450,1724
5451,1331
5452,1045
5452,1045
5452,1043
5456,1331
5456,2110
5461,2272
5461,2032
5461,1331
5461,1014
5461,1011
5463,1045
5463,852
5463,1222
5463,852
5463,640
5464,1413
5464,1413
5464,1413
5464,1413
5466,2127
5467,462
5467,462
5469,464
5469,1032
5469,1032
5477,1970
5477,1139
5477,252
5478,1032
5478,1032
5479,1417
5479,1417
5481,1033
5481,1045
5481,1045
5481,462
5483,1970
5483,2121
5483,2121
5484,1032
5484,1045
5484,1032
5484,1032
5484,1032
5484,1032
5485,226
5485,225
5485,1013
5485,226
5485,226
5489,659
5489,659
5489,659
5489,659
5491,1032
5491,1213
5493,1045
5493,1045
5493,242
5493,242
5493,462
5493,462
5494,1610
5494,1610
5495,1032
5495,252
5495,1014
5495,1032
5495,228
5498,223
5498,252
5500,1051
5500,1331
5501,1264
5501,1264
5501,1264
5501,1264
5501,1264
5502,1331
5502,1331
5502,677
5502,677
5502,677
5502,677
5503,141
5505,2020
5506,464
5506,464
5506,464
5506,464
5506,464
5507,1911
5508,1970
5508,224
5508,220
5511,462
5511,462
5511,225
5511,225
5512,452
5512,452
5512,452
5512,452
5513,2271
5514,2020
5514,2010
5515,2272
5517,1332
5517,460
5523,1250
5523,1970
5523,1970
5525,1939
5525,1510
5529,1911
5529,1911
5529,1911
5529,1911
5530,661
5530,422
5530,422
5530,422
5532,959
5533,228
5533,228
5535,1045
5535,1045
5535,220
5535,220
5535,1014
5535,220
5535,221
5536,1032
5536,252
5536,1032
5536,1032
5538,220
5538,220
5540,252
5540,224
5540,224
5540,224
5542,1250
5542,1250
5545,1970
5545,1970
5547,462
5547,252
5549,460
5550,462
5550,1020
5551,1331
5551,674
5551,674
5551,674
5551,674
5551,674
5552,462
5552,462
5553,840
5553,464
5553,464
5553,220
5553,221
5553,846
5553,464
5553,464
5555,442
5555,442
5555,442
5555,422
5555,422
5555,442
5555,461
5555,442
5556,671
5556,671
5556,671
5556,671
5556,671
5557,1331
5557,252
5557,252
5557,460
5560,1931
5560,242
5560,252
5560,252
5560,242
5560,252
5560,855
5560,220
5561,1033
5561,1331
5561,1310
5565,1970
5565,462
5567,1970
5567,1939
5567,1961
5567,1970
5567,1961
5568,442
5568,220
5568,220
5568,220
5568,220
5569,1032
5569,232
5569,252
5569,220
5569,231
5569,231
5569,231
5570,223
5570,1032
5570,1219
5570,1219
5570,1219
5570,1219
5573,1320
5575,640
5575,640
5575,640
5575,640
5575,640
5577,1331
5577,152
5577,252
5577,462
5577,252
5577,1045
5577,252
5577,252
5578,1032
5578,721
5578,721
5579,1032
5579,242
5579,242
5579,1550
5582,252
5582,1610
5583,1045
5583,1045
5584,232
5584,1970
5585,1032
5585,1032
5585,1250
5585,221
5586,870
5586,855
5588,241
5588,813
5588,226
5590,2410
5590,2410
5590,2410
5590,911
5596,252
5598,1331
5598,1331
5598,721
5598,721
5598,721
5598,721
5598,721
5599,220
5599,232
5599,232
5599,1045
5599,228
5599,228
5599,228
5600,1333
5600,1264
5600,1264
5600,1264
5600,1264
5600,1264
5600,220
5600,1032
5602,221
5609,252
5609,1051
5609,1250
5609,464
5609,321
5609,242
5609,1014
5609,464
5610,1032
5610,1939
5610,1939
5610,252
5610,1032
5610,1045
5610,464
5610,464
5611,321
5613,460
5613,220
5613,220
5613,232
5614,312
5615,1045
5615,1112
5615,1112
5616,1463
5617,1469
5617,1121
5617,1970
5618,1250
5618,462
5618,131
5619,1521
5620,462
5620,228
5620,228
5621,1045
5621,252
5621,1043
5622,1032
5622,1331
5622,862
5624,1582
5624,228
5625,462
5625,462
5625,611
5626,1213
5626,1213
5626,1213
5626,1213
5626,1213
5626,1213
5626,1213
5627,1250
5628,663
5628,663
5628,663
5628,663
5628,663
5628,663
5628,663
5628,663
5628,663
5629,2410
5629,2410
5629,2410
5632,460
5635,1045
5635,462
5635,462
5635,462
5635,462
5635,462
5635,462
5635,321
5636,252
5636,215
5636,220
5636,220
5637,452
5637,452
5638,252
5638,242
5641,451
5641,451
5642,2272
5642,870
5642,870
5645,2127
5645,959
5646,1849
5646,1121
5647,1583
5647,1032
5647,1331
5647,1331
5648,462
5648,1331
5648,462
5648,462
5648,462
5648,462
5649,1682
5649,1682
5649,2272
5649,2272
5650,1264
5650,1331
5650,1320
5650,241
5650,241
5651,1331
5651,1310
5651,679
5651,662
5652,1045
5652,462
5652,462
5653,1331
5653,252
5653,252
5653,421
5653,2310
5653,421
5654,1250
5654,1250
5654,1045
5654,1045
5656,221
5656,1014
5660,1331
5661,460
5661,640
5661,640
5661,640
5661,421
5661,220
5661,220
5663,462
5663,1410
5664,942
5664,952
5666,1013
5668,1250
5668,1045
5671,872
5671,879
5671,1521
5672,1490
5672,1045
5672,2222
5672,1331
5672,1331
5672,1331
5672,1331
5672,959
5672,1583
5673,451
5673,451
5674,451
5675,651
5675,651
5676,453
5677,252
5677,2030
5678,1043
5678,1264
5679,889
5679,845
5679,872
5679,879
5680,221
5681,1581
5681,1045
5681,1510
5682,1045
5682,1521
5682,220
5683,1331
5683,252
5683,1332
5683,1332
5683,2028
5683,1031
5683,464
5683,1250
5686,2023
5686,252
5687,1970
5687,1970
5690,1540
5690,1540
5690,1540
5692,252
5692,228
5692,228
5692,232
5693,462
5693,220
5693,220
5695,959
5695,2020
5696,232
5696,220
5696,220
5696,220
5696,224
5696,220
5698,2125
5698,1250
5698,2127
5698,1332
5698,2127
5699,252
5699,228
5699,251
5699,1331
5704,1045
5704,1250
5704,1250
5704,1011
5707,663
5707,663
5707,663
5707,640
5707,663
5707,640
5707,663
5707,663
5707,663
5712,1234
5712,1234
5712,1234
5712,1234
5712,1234
5714,462
5714,452
5716,1032
5716,242
5716,220
5717,959
5717,1114
5717,1970
5717,1962
5717,1962
5719,225
5719,1114
5719,223
5720,232
5720,663
5720,679
5720,1250
5721,1331
5721,1032
5722,462
5722,451
5722,462
5722,462
5723,1045
5723,2121
5723,2125
5723,2121
5724,252
5724,220
5724,1013
5724,1013
5726,252
5726,462
5726,460
5726,220
5726,1013
5726,220
5729,862
5729,1331
5729,1331
5729,1331
5729,462
5729,451
5729,451
5729,451
5730,1331
5732,651
5732,651
5732,651
5737,1331
5737,1045
5737,1045
5737,241
5737,850
5737,854
5737,1032
5737,854
5737,854
5737,850
5737,854
5738,462
5738,450
5739,220
5739,222
5739,222
5741,1032
5741,1400
5742,850
5742,1033
5742,1033
5742,220
5742,1222
5742,1222
5742,242
5743,1331
5744,1331
5744,1331
5744,1250
5744,1333
5744,959
5744,1333
5744,1313
5745,232
5745,220
5745,220
5745,220
5745,228
5745,231
5746,721
5746,220
5746,220
5746,220
5746,711
5749,1332
5749,2127
5749,2127
5749,2127
5750,854
5750,851
5750,226
5750,220
5751,1490
5751,1582
5751,1332
5753,855
5753,855
5753,855
5753,855
5753,855
5756,252
5756,232
5756,241
5756,252
5756,228
5757,659
5757,659
5757,659
5757,659
5757,659
5757,659
5758,252
5758,1970
5758,223
5758,1033
5762,1032
5762,242
5762,1032
5762,721
5762,721
5762,721
5762,721
5763,1331
5763,1331
5763,1331
5763,1110
5763,1331
5763,242
5763,1331
5763,156
5763,1014
5763,1014
5766,640
5766,640
5766,640
5766,640
5767,1331
5767,232
5767,713
5767,713
5767,713
5768,1032
5768,1332
5768,1032
5768,1045
5770,2410
5770,1910
5770,1910
5773,223
5775,2410
5775,2410
5778,1710
5781,1045
5782,1970
5782,252
5782,252
5782,441
5783,651
5783,651
5783,651
5784,453
5784,453
5784,721
5784,721
5784,453
5784,1213
5784,1213
5785,228
5786,1331
5786,1331
5786,252
5786,1330
5786,1331
5790,952
5792,651
5792,651
5794,462
5794,220
5795,850
5795,850
5795,850
5796,232
5796,170
5796,222
5797,251
5797,1045
5797,252
5797,1045
5797,462
5797,851
5797,221
5798,712
5798,462
5798,712
5799,220
5799,228
5799,228
5800,815
5800,462
5800,462
5801,714
5801,714
5801,432
5804,1045
5804,2272
5804,1043
5805,1250
5805,252
5805,220
5805,220
5807,1043
5807,1331
5807,1319
5807,1490
5807,1031
5807,156
5807,1331
5807,1331
5808,1331
5808,959
5808,1045
5808,1033
5811,221
5811,220
5813,611
5816,1045
5816,1114
5816,1400
5816,1463
5816,242
5816,242
5818,677
5818,322
5819,1970
5819,1970
5820,1111
5821,220
5822,453
5822,453
5822,322
5822,228
5822,228
5822,228
5823,1045
5823,221
5826,1331
5828,464
5828,453
5828,453
5828,453
5828,453
5830,1331
5830,677
5830,677
5830,677
5830,677
5830,677
5830,660
5831,252
5831,2231
5833,879
5833,871
5834,1332
5834,1045
5834,1044
5835,242
5835,242
5835,231
5835,231
5835,231
5836,1139
5836,1119
5836,1119
5836,1119
5836,1119
5837,1045
5837,1045
5837,2127
5837,2127
5837,711
5837,711
5837,721
